# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 549 6306 647971 1926 3764105122 6855 0.0000000 0.0000000 108.8251950
5.0000000 60.0 790 6201 609983 1947 3764105189 6991 0.0000000 0.0000000 108.8251950
10.0000000 60.0 993 6339 634084 1957 3764105257 7332 0.0000000 0.0000000 108.8251950
15.0000000 60.0 1021 6420 623228 1931 3764105324 7441 0.0000000 0.0000000 108.8251950
20.0000000 60.0 828 6392 619349 2092 3764105392 7220 0.0000000 0.0000000 108.8251950
25.0000000 60.0 493 6402 624299 1954 3764105459 6895 0.0000000 0.0000000 108.8251950
30.0000000 60.0 235 6177 647944 1997 3764105527 6412 0.0000000 0.0000000 108.8251950
35.0000000 60.0 94 6344 612628 1991 3764105595 6438 0.0000000 0.0000000 108.8251950
40.0000000 60.0 122 6436 625572 1935 3764105662 6558 0.0000000 0.0000000 108.8251950
45.0000000 60.0 353 6437 627531 1992 3764105730 6790 0.0000000 0.0000000 108.8251950
50.0000000 60.0 669 6446 629353 1912 3764105797 7115 0.0000000 0.0000000 108.8251950
55.0000000 60.0 903 6397 687613 1916 3764105865 7300 0.0000000 0.0000000 108.8251950
60.0000000 60.0 991 6486 617103 1940 3764105932 7477 0.0000000 0.0000000 108.8251950
65.0000000 60.0 943 6368 625718 1963 3764106000 7311 0.0000000 0.0000000 108.8251950
70.0000000 60.0 710 6451 630735 2001 3764106068 7161 0.0000000 0.0000000 108.8251950
75.0000000 60.0 437 6370 624942 2023 3764106135 6807 0.0000000 0.0000000 108.8251950
80.0000000 60.0 181 6507 622610 1916 3764106203 6688 0.0000000 0.0000000 108.8251950
85.0000000 60.0 90 6285 673934 2030 3764106270 6375 0.0000000 0.0000000 108.8251950
90.0000000 60.0 215 6461 692310 1981 3764106338 6676 0.0000000 0.0000000 108.8251950
95.0000000 60.0 421 6335 690709 1896 3764106406 6756 0.0000000 0.0000000 108.8251950
