# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 699 5781 658806 1888 3764091006 6480 0.0000000 0.0000000 108.3750000
5.0000000 60.0 1067 5723 682209 1954 3764091074 6790 0.0000000 0.0000000 108.3750000
10.0000000 60.0 1336 5723 662999 1981 3764091141 7059 0.0000000 0.0000000 108.3750000
15.0000000 60.0 1336 5608 635979 1945 3764091209 6944 0.0000000 0.0000000 108.3750000
20.0000000 60.0 1082 5617 636024 1991 3764091276 6699 0.0000000 0.0000000 108.3750000
25.0000000 60.0 730 5688 629503 1965 3764091344 6418 0.0000000 0.0000000 108.3750000
30.0000000 60.0 314 5605 622702 1941 3764091412 5919 0.0000000 0.0000000 108.3750000
35.0000000 60.0 87 5758 619415 1970 3764091479 5845 0.0000000 0.0000000 108.3750000
40.0000000 60.0 140 5707 628052 1968 3764091547 5847 0.0000000 0.0000000 108.3750000
45.0000000 60.0 427 5735 680774 1867 3764091614 6162 0.0000000 0.0000000 108.3750000
50.0000000 60.0 872 5640 637453 1977 3764091682 6512 0.0000000 0.0000000 108.3750000
55.0000000 60.0 1170 5635 654685 1883 3764091749 6805 0.0000000 0.0000000 108.3750000
60.0000000 60.0 1347 5693 697998 1995 3764091817 7040 0.0000000 0.0000000 108.3750000
65.0000000 60.0 1211 5626 704420 1920 3764091885 6837 0.0000000 0.0000000 108.3750000
70.0000000 60.0 959 5512 647168 1905 3764091952 6471 0.0000000 0.0000000 108.3750000
75.0000000 60.0 479 5573 648241 1971 3764092020 6052 0.0000000 0.0000000 108.3750000
80.0000000 60.0 163 5565 670210 1957 3764092087 5728 0.0000000 0.0000000 108.3750000
85.0000000 60.0 90 5645 689096 1930 3764092155 5735 0.0000000 0.0000000 108.3750000
90.0000000 60.0 325 5632 666628 2009 3764092222 5957 0.0000000 0.0000000 108.3750000
95.0000000 60.0 687 5693 653790 1967 3764092290 6380 0.0000000 0.0000000 108.3750000
