# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 362 6976 678387 2045 3764102769 7338 0.0000000 0.0000000 108.7500000
5.0000000 60.0 536 6965 644411 2020 3764102837 7501 0.0000000 0.0000000 108.7500000
10.0000000 60.0 734 7127 637198 1976 3764102904 7861 0.0000000 0.0000000 108.7500000
15.0000000 60.0 786 7123 636920 1955 3764102972 7909 0.0000000 0.0000000 108.7500000
20.0000000 60.0 662 7099 640975 2021 3764103039 7761 0.0000000 0.0000000 108.7500000
25.0000000 60.0 483 7021 664512 1975 3764103107 7504 0.0000000 0.0000000 108.7500000
30.0000000 60.0 253 6950 682061 1970 3764103174 7203 0.0000000 0.0000000 108.7500000
35.0000000 60.0 99 6847 679830 1906 3764103242 6946 0.0000000 0.0000000 108.7500000
40.0000000 60.0 103 7141 645701 1997 3764103309 7244 0.0000000 0.0000000 108.7500000
45.0000000 60.0 205 7122 644795 1953 3764103377 7327 0.0000000 0.0000000 108.7500000
50.0000000 60.0 450 7010 678032 1991 3764103444 7460 0.0000000 0.0000000 108.7500000
55.0000000 60.0 671 7196 692063 1961 3764103512 7867 0.0000000 0.0000000 108.7500000
60.0000000 60.0 700 7072 636429 1959 3764103579 7772 0.0000000 0.0000000 108.7500000
65.0000000 60.0 749 7136 658665 1958 3764103647 7885 0.0000000 0.0000000 108.7500000
70.0000000 60.0 571 6948 683458 1998 3764103715 7519 0.0000000 0.0000000 108.7500000
75.0000000 60.0 326 7176 622840 1943 3764103782 7502 0.0000000 0.0000000 108.7500000
80.0000000 60.0 141 6805 671222 1983 3764103850 6946 0.0000000 0.0000000 108.7500000
85.0000000 60.0 86 7051 629927 1939 3764103917 7137 0.0000000 0.0000000 108.7500000
90.0000000 60.0 145 7263 609272 2000 3764103985 7408 0.0000000 0.0000000 108.7500000
95.0000000 60.0 293 7176 646136 1959 3764104052 7469 0.0000000 0.0000000 108.7500000
