*Begin rocking: 27/10/2023 17:53:41
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776000	5	7	3	34277	4	10
         1	0.4776400	5	9	4	33227	5	13
         2	0.4777000	5	10	9	32963	2	19
         3	0.4777500	5	9	17	33585	5	26
         4	0.4777900	5	15	41	33282	4	56
         5	0.4778500	5	21	58	33017	3	79
         6	0.4779100	5	32	99	33357	5	131
         7	0.4779600	5	46	131	33856	4	177
         8	0.4780000	5	60	209	33378	6	269
         9	0.4780500	5	73	312	33519	3	385
        10	0.4781000	5	80	461	33673	1	541
        11	0.4781600	5	94	574	33326	4	668
        12	0.4782000	5	102	606	33675	5	708
        13	0.4782500	5	99	610	32549	1	709
        14	0.4783200	5	80	497	33241	3	577
        15	0.4783500	5	90	467	33138	2	557
        16	0.4784000	5	75	296	33566	2	371
        17	0.4784500	5	47	168	33434	3	215
        18	0.4785000	5	39	95	34171	2	134
        19	0.4785500	5	21	35	32670	4	56
        20	0.4786000	5	18	38	32978	0	56
        21	0.4786500	5	8	18	33257	4	26
        22	0.4787000	5	6	7	33171	3	13
        23	0.4787500	5	2	3	33147	6	5
        24	0.4788100	5	3	1	32990	3	4
        25	0.4788600	5	0	7	33361	4	7
        26	0.4789100	5	1	27	33260	1	28
        27	0.4789600	5	0	31	33257	0	31
        28	0.4790000	5	0	18	33380	1	18
        29	0.4790500	5	1	4	33409	5	5
        30	0.4791100	5	1	6	32857	2	7
        31	0.4791600	5	0	10	33413	1	10
        32	0.4792000	5	0	27	33329	7	27
        33	0.4792500	5	1	61	32817	4	62
        34	0.4793000	5	0	119	33447	1	119
        35	0.4793600	5	2	277	34111	1	279
        36	0.4794100	5	0	396	34091	7	396
        37	0.4794500	5	1	520	34047	1	521
        38	0.4794900	5	0	596	33951	4	596
        39	0.4795600	5	0	574	34148	4	574
        40	0.4796000	5	0	574	34125	2	574
        41	0.4796500	5	0	477	34288	2	477
        42	0.4797000	5	0	398	32958	3	398
        43	0.4797600	5	0	249	33040	3	249
        44	0.4798000	5	0	141	33345	1	141
        45	0.4798500	5	1	100	32881	2	101
        46	0.4799000	5	0	76	32639	4	76
        47	0.4799600	5	0	50	33308	1	50
        48	0.4800100	5	0	27	33399	1	27
        49	0.4800600	5	0	16	33090	3	16
        50	0.4801000	5	0	14	33427	4	14
        51	0.4801600	5	0	6	33349	2	6
        52	0.4802000	5	0	3	33226	3	3
        53	0.4802400	5	0	1	33231	5	1
        54	0.4803000	5	0	1	33103	4	1
*stopped by user: 27/10/2023 17:59:55
