*Begin rocking: 25/10/2023 18:15:47
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4778100	4	35	357	26104	232	392
         1	0.4778400	4	57	383	25913	244	440
         2	0.4779000	4	60	490	26013	313	550
         3	0.4779500	4	62	614	26058	381	676
         4	0.4780000	4	92	802	25955	493	894
         5	0.4780500	4	108	1037	26102	554	1145
         6	0.4781000	4	196	1417	25879	680	1613
         7	0.4781500	4	186	1629	25756	711	1815
         8	0.4781900	4	245	1931	25830	802	2176
         9	0.4782600	4	280	2046	26304	866	2326
        10	0.4783000	4	344	2163	26049	833	2507
        11	0.4783500	4	402	2028	25857	832	2430
        12	0.4784000	4	411	1813	26193	794	2224
        13	0.4784500	4	363	1411	26055	681	1774
        14	0.4785000	4	319	1169	26062	574	1488
        15	0.4785600	4	267	783	26337	523	1050
        16	0.4786000	4	268	651	26096	511	919
        17	0.4786600	4	177	604	26251	430	781
        18	0.4787000	4	129	490	25902	362	619
        19	0.4787500	4	86	470	26000	333	556
        20	0.4788000	4	54	395	26053	289	449
        21	0.4788600	4	38	374	26196	226	412
        22	0.4789100	4	39	377	26141	231	416
        23	0.4789500	4	56	451	26175	283	507
        24	0.4790000	4	61	443	26159	269	504
        25	0.4790600	4	48	412	26110	257	460
        26	0.4791000	4	56	454	26148	297	510
        27	0.4791500	4	67	474	26026	336	541
        28	0.4792000	4	83	574	26159	354	657
        29	0.4792600	4	74	728	26226	416	802
        30	0.4793100	4	101	921	25845	528	1022
        31	0.4793500	4	120	1264	26154	582	1384
        32	0.4794000	4	179	1552	26058	670	1731
        33	0.4794600	4	215	1887	26188	709	2102
        34	0.4795000	4	314	1991	26126	814	2305
        35	0.4795500	4	314	2149	26119	815	2463
        36	0.4796100	4	318	2176	25986	897	2494
        37	0.4796600	4	327	1947	25870	881	2274
        38	0.4797000	4	310	1737	26091	784	2047
        39	0.4797700	4	333	1347	26156	750	1680
        40	0.4798100	4	287	1033	26118	578	1320
        41	0.4798500	4	259	809	26027	552	1068
        42	0.4799100	4	181	618	25821	410	799
        43	0.4799500	4	126	542	25999	350	668
        44	0.4800100	4	111	388	25866	273	499
        45	0.4800600	4	64	366	25944	236	430
        46	0.4801000	4	29	283	26291	211	312
        47	0.4801600	4	26	247	26136	167	273
        48	0.4802000	4	20	223	25972	162	243
*end: 25/10/2023 18:20:35
