*Begin rocking: 28/10/2023 17:30:57
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4775100	5	0	9	33269	9	9
         1	0.4775500	5	0	14	33766	5	14
         2	0.4775900	5	0	29	33330	7	29
         3	0.4776400	5	0	35	33130	11	35
         4	0.4777000	5	0	71	33592	5	71
         5	0.4777500	5	1	220	33609	4	221
         6	0.4778100	5	0	489	33533	7	489
         7	0.4778500	5	1	745	33873	1	746
         8	0.4778900	5	1	1031	33843	5	1032
         9	0.4779600	5	1	1271	33910	1	1272
        10	0.4780100	5	2	1263	33885	10	1265
        11	0.4780500	5	3	1210	33803	4	1213
        12	0.4781100	5	0	941	33890	4	941
        13	0.4781500	5	1	666	33661	5	667
        14	0.4782100	5	0	324	33791	6	324
        15	0.4782500	5	1	99	33846	5	100
        16	0.4783000	5	0	53	33941	6	53
        17	0.4783500	5	0	70	33808	5	70
        18	0.4784000	5	2	76	33960	3	78
        19	0.4784500	5	0	24	33968	6	24
        20	0.4785000	5	2	3	34026	4	5
        21	0.4785500	5	1	3	33944	1	4
        22	0.4786100	5	2	4	34168	2	6
        23	0.4786500	5	1	5	34007	7	6
        24	0.4787000	5	12	54	34080	4	66
        25	0.4787600	5	9	46	33939	3	55
        26	0.4788000	5	3	5	34120	6	8
        27	0.4788500	5	5	4	34077	6	9
        28	0.4789000	5	9	10	33825	5	19
        29	0.4789500	5	14	11	33941	7	25
        30	0.4790100	5	34	44	33910	7	78
        31	0.4790400	5	59	58	33618	2	117
        32	0.4791100	5	107	237	33959	8	344
        33	0.4791600	5	161	467	33386	6	628
        34	0.4792100	5	171	800	33509	5	971
        35	0.4792600	5	228	1018	33305	5	1246
        36	0.4793000	5	245	1197	32929	4	1442
        37	0.4793600	5	262	1305	33139	7	1567
        38	0.4794000	5	227	1141	33146	4	1368
        39	0.4794500	5	211	959	33128	6	1170
        40	0.4795100	5	163	605	32854	5	768
        41	0.4795500	5	122	381	33305	5	503
        42	0.4796000	5	90	190	33029	2	280
        43	0.4796500	5	57	98	32794	5	155
        44	0.4797100	5	41	31	32964	5	72
*stopped by user: 28/10/2023 17:36:01
