*Begin rocking: 27/10/2023 16:52:36
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776200	5	3	11	34021	1	14
         1	0.4776600	5	1	7	33794	4	8
         2	0.4777000	5	6	13	32594	5	19
         3	0.4777600	5	11	19	33062	2	30
         4	0.4777900	5	13	34	33220	5	47
         5	0.4778500	5	18	47	33159	4	65
         6	0.4779000	5	24	70	33695	1	94
         7	0.4779500	5	34	98	33492	3	132
         8	0.4780000	5	59	168	33875	3	227
         9	0.4780500	5	82	265	33372	2	347
        10	0.4781000	5	84	362	33732	1	446
        11	0.4781500	5	119	546	33659	1	665
        12	0.4782000	5	134	632	33709	3	766
        13	0.4782400	5	138	709	33727	3	847
        14	0.4783100	5	141	745	33805	3	886
        15	0.4783500	5	119	620	33886	3	739
        16	0.4784100	5	106	503	33821	2	609
        17	0.4784500	5	91	396	33587	3	487
        18	0.4785200	5	60	203	33849	3	263
        19	0.4785400	5	46	131	33901	2	177
        20	0.4786100	5	41	96	34111	4	137
        21	0.4786600	5	17	67	33798	4	84
        22	0.4787000	5	11	25	33619	2	36
        23	0.4787600	5	6	17	34151	2	23
        24	0.4788200	5	5	5	33619	8	10
        25	0.4788400	5	6	11	33788	3	17
        26	0.4789000	5	2	23	33966	2	25
        27	0.4789500	5	5	40	33807	4	45
        28	0.4790000	5	1	27	33447	1	28
        29	0.4790400	5	0	21	33894	3	21
        30	0.4791200	5	1	51	33800	1	52
        31	0.4791500	5	2	63	33945	6	65
        32	0.4792100	5	3	105	33772	4	108
        33	0.4792600	5	0	155	33582	1	155
        34	0.4793000	5	3	226	33835	4	229
        35	0.4793400	5	1	316	33643	3	317
        36	0.4794100	5	0	500	33578	4	500
        37	0.4794500	5	0	600	34009	1	600
        38	0.4795000	5	0	658	33696	2	658
        39	0.4795600	5	0	701	33776	5	701
        40	0.4796000	5	1	698	33648	3	699
        41	0.4796600	5	1	577	33644	4	578
        42	0.4797100	5	1	433	33887	2	434
        43	0.4797400	5	0	330	33730	3	330
        44	0.4798100	5	0	151	33564	2	151
        45	0.4798600	5	0	106	33626	4	106
        46	0.4799000	5	0	77	33914	3	77
        47	0.4799500	5	0	44	33716	3	44
        48	0.4800000	5	0	24	33759	2	24
        49	0.4800600	5	0	11	33673	2	11
*stopped by user: 27/10/2023 16:58:16
