*Begin rocking: 27/10/2023 17:22:17
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776200	5	4	4	32928	2	8
         1	0.4776500	5	3	7	33128	4	10
         2	0.4777100	5	6	9	33442	3	15
         3	0.4777600	5	9	14	33670	4	23
         4	0.4778000	5	13	40	32790	6	53
         5	0.4778600	5	21	57	33719	1	78
         6	0.4779100	5	25	88	33341	1	113
         7	0.4779500	5	54	133	33181	3	187
         8	0.4780000	5	59	203	33285	4	262
         9	0.4780500	5	101	273	33578	2	374
        10	0.4781000	5	92	431	33483	4	523
        11	0.4781500	5	96	561	33314	4	657
        12	0.4782000	5	121	669	33388	7	790
        13	0.4782400	5	132	687	33096	2	819
        14	0.4783100	5	129	673	33439	3	802
        15	0.4783400	5	119	559	33342	3	678
        16	0.4784000	5	102	477	33405	3	579
        17	0.4784500	5	94	335	33490	5	429
        18	0.4785000	5	61	188	33514	3	249
        19	0.4785500	5	48	107	33532	1	155
        20	0.4786000	5	28	68	33086	8	96
        21	0.4786400	5	22	46	33108	5	68
        22	0.4787100	5	12	16	33408	2	28
        23	0.4787500	5	15	9	33343	1	24
        24	0.4788000	5	6	5	33102	2	11
        25	0.4788500	5	5	5	33333	0	10
        26	0.4789000	5	2	23	33618	6	25
        27	0.4789500	5	0	38	33361	2	38
        28	0.4790000	5	0	21	33531	2	21
        29	0.4790600	5	0	10	33235	2	10
        30	0.4791100	5	1	20	33495	3	21
        31	0.4791600	5	0	45	33428	4	45
        32	0.4792100	5	0	78	33151	6	78
        33	0.4792500	5	2	120	33487	3	122
        34	0.4793200	5	1	235	33308	2	236
        35	0.4793500	5	1	351	33154	2	352
        36	0.4794100	5	2	562	33316	2	564
        37	0.4794500	5	0	655	33497	3	655
        38	0.4794900	5	0	703	33459	3	703
        39	0.4795500	5	1	737	33449	4	738
        40	0.4796000	5	2	639	33106	2	641
        41	0.4796600	5	0	548	33188	5	548
        42	0.4797100	5	0	400	33421	1	400
        43	0.4797600	5	0	299	33158	1	299
        44	0.4798100	5	0	170	33347	3	170
        45	0.4798500	5	0	112	33288	3	112
        46	0.4799000	5	0	92	33232	3	92
        47	0.4799600	5	0	40	33106	4	40
        48	0.4800000	5	0	51	33226	3	51
        49	0.4800700	5	0	17	33347	2	17
        50	0.4801000	5	0	16	33343	1	16
        51	0.4801500	5	0	10	33349	2	10
        52	0.4802000	5	0	6	33509	3	6
        53	0.4802500	5	0	8	33373	1	8
        54	0.4803100	5	0	2	33462	4	2
        55	0.4803600	5	0	2	33405	3	2
        56	0.4804000	5	0	1	33607	0	1
*stopped by user: 27/10/2023 17:28:46
