*Begin rocking: 24/10/2023 16:32:33
*Points: 0
*
*notes: 
*Rho-Axis: 2.320
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4787100	2	158	53	12875	3	211
         1	0.4787500	2	259	105	12921	2	364
         2	0.4788100	2	444	307	12769	2	751
         3	0.4788500	2	683	648	12731	2	1331
         4	0.4789000	2	1031	1390	12735	1	2421
         5	0.4789500	2	1339	2774	12669	1	4113
         6	0.4789900	2	1579	3766	12776	3	5345
         7	0.4790500	2	1797	4552	12922	2	6349
         8	0.4791000	2	1802	4690	12834	2	6492
         9	0.4791600	2	1613	4348	12806	3	5961
        10	0.4792000	2	1525	3577	12939	2	5102
        11	0.4792600	2	1294	2599	12651	1	3893
        12	0.4793000	2	992	1660	12870	4	2652
        13	0.4793600	2	693	789	12841	2	1482
*stopped by user: 24/10/2023 16:33:28
