*Begin rocking: 27/10/2023 15:29:11
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776100	5	2	4	33460	5	6
         1	0.4776500	5	9	3	33603	7	12
         2	0.4777000	5	7	7	33210	4	14
         3	0.4777500	5	11	8	33353	3	19
         4	0.4778100	5	14	18	32829	2	32
         5	0.4778500	5	27	41	33168	3	68
         6	0.4779000	5	53	69	33318	5	122
         7	0.4779500	5	81	160	32885	9	241
         8	0.4780100	5	102	328	33380	5	430
         9	0.4780600	5	148	623	32011	1	771
        10	0.4781000	5	199	1020	34209	0	1219
        11	0.4781500	5	227	1230	34238	3	1457
        12	0.4782000	5	250	1303	34188	4	1553
        13	0.4782500	5	233	1277	34232	9	1510
        14	0.4783100	5	211	998	34214	7	1209
        15	0.4783500	5	158	787	34179	4	945
        16	0.4784000	5	140	412	34373	5	552
        17	0.4784500	5	106	186	34155	3	292
        18	0.4785000	5	69	62	34126	7	131
        19	0.4785500	5	44	43	34392	6	87
        20	0.4786100	5	20	81	34143	5	101
        21	0.4786500	5	14	27	34010	0	41
        22	0.4787100	5	8	5	34169	5	13
        23	0.4787500	5	4	8	33957	3	12
        24	0.4788000	5	2	1	34113	6	3
        25	0.4788400	5	3	2	34219	4	5
        26	0.4789100	5	4	19	34026	5	23
        27	0.4789600	5	1	72	34095	3	73
        28	0.4790000	5	1	24	34306	3	25
        29	0.4790600	5	3	3	34350	2	6
        30	0.4791000	5	0	6	34286	7	6
        31	0.4791500	5	4	12	34340	4	16
        32	0.4792000	5	3	13	34197	7	16
        33	0.4792500	5	6	33	34407	3	39
        34	0.4793100	5	6	111	34332	2	117
        35	0.4793400	5	10	233	34036	4	243
        36	0.4793900	5	11	633	34100	3	644
        37	0.4794500	5	6	989	34255	5	995
        38	0.4795000	5	24	1236	34462	4	1260
        39	0.4795500	5	12	1309	34415	6	1321
        40	0.4796000	5	12	1245	34387	3	1257
        41	0.4796600	5	13	1117	34428	4	1130
        42	0.4797000	5	17	868	34537	4	885
        43	0.4797600	5	7	536	33178	4	543
        44	0.4797900	5	4	232	33633	3	236
        45	0.4798500	5	5	90	33681	5	95
        46	0.4799000	5	1	44	33862	3	45
        47	0.4799500	5	0	17	33881	3	17
        48	0.4800100	5	1	10	33978	4	11
        49	0.4800600	5	1	4	33805	4	5
        50	0.4801000	5	1	3	33822	2	4
        51	0.4801600	5	2	6	33829	5	8
        52	0.4802100	5	0	2	34012	7	2
        53	0.4802500	5	1	1	33953	1	2
        54	0.4803000	5	0	3	33870	2	3
        55	0.4803600	5	0	0	33794	8	0
        56	0.4804100	5	1	1	33828	3	2
*stopped by user: 27/10/2023 15:35:41
