*Begin rocking: 28/10/2023 20:03:15
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4775100	5	47	413	34398	3	460
         1	0.4775600	5	44	477	34310	4	521
         2	0.4776000	5	57	561	34314	3	618
         3	0.4776500	5	72	714	34449	6	786
         4	0.4777000	5	77	951	34219	2	1028
         5	0.4777500	5	131	1348	34363	7	1479
         6	0.4778000	5	267	1648	34372	8	1915
         7	0.4778400	5	436	1840	34565	7	2276
         8	0.4779100	5	492	2295	33949	6	2787
         9	0.4779500	5	579	2599	34152	3	3178
        10	0.4780000	5	694	2635	34007	8	3329
        11	0.4780500	5	853	2325	33583	7	3178
        12	0.4781100	5	830	1947	34374	7	2777
        13	0.4781600	5	742	1423	34044	3	2165
        14	0.4782100	5	645	1047	33869	5	1692
        15	0.4782600	5	477	812	33731	4	1289
        16	0.4783000	5	364	655	34324	2	1019
        17	0.4783600	5	250	702	33960	7	952
        18	0.4784000	5	174	717	34292	5	891
        19	0.4784500	5	92	534	34132	7	626
        20	0.4785100	5	47	455	34092	7	502
        21	0.4785500	5	37	465	33939	0	502
        22	0.4786000	5	33	455	34333	4	488
        23	0.4786500	5	32	459	34167	3	491
        24	0.4787000	5	50	475	34182	5	525
        25	0.4787600	5	67	507	34267	3	574
        26	0.4788100	5	38	474	34137	3	512
        27	0.4788500	5	50	497	34145	5	547
        28	0.4789100	5	36	526	34438	7	562
        29	0.4789500	5	42	672	34059	4	714
        30	0.4790100	5	55	807	34067	5	862
        31	0.4790500	5	91	1021	34068	4	1112
        32	0.4791000	5	136	1273	33974	4	1409
        33	0.4791600	5	268	1616	34369	3	1884
        34	0.4792000	5	366	1980	34199	3	2346
        35	0.4792600	5	460	2460	33961	5	2920
        36	0.4792900	5	638	2570	33724	5	3208
        37	0.4793500	5	812	2547	33755	9	3359
        38	0.4794100	5	811	2382	33780	5	3193
        39	0.4794500	5	831	1970	33610	4	2801
        40	0.4795000	5	781	1435	33688	1	2216
        41	0.4795600	5	598	1154	33603	6	1752
        42	0.4796100	5	471	878	33563	5	1349
        43	0.4796600	5	363	672	33817	3	1035
        44	0.4797100	5	273	536	33515	9	809
        45	0.4797600	5	146	511	33600	9	657
        46	0.4798100	5	79	457	33659	1	536
        47	0.4798600	5	38	384	33877	4	422
        48	0.4799000	5	31	341	33696	5	372
        49	0.4799500	5	25	275	33557	4	300
        50	0.4800000	5	22	252	33704	8	274
        51	0.4800500	5	10	214	33782	10	224
        52	0.4801100	5	15	179	33924	9	194
        53	0.4801500	5	16	184	34045	4	200
*stopped by user: 28/10/2023 20:09:22
