*Begin rocking: 27/10/2023 14:51:30
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4770200	5	0	0	32496	2	0
         1	0.4770500	5	2	2	32779	4	4
         2	0.4771000	5	2	0	33334	5	2
         3	0.4771400	5	2	1	33365	3	3
         4	0.4772000	5	2	1	32379	5	3
         5	0.4772600	5	1	3	33279	5	4
         6	0.4773000	5	2	0	33257	2	2
         7	0.4773500	5	1	3	33027	1	4
         8	0.4774000	5	2	3	33269	4	5
         9	0.4774500	5	0	3	33170	3	3
        10	0.4775000	5	3	5	33385	3	8
        11	0.4775500	5	4	1	33200	3	5
        12	0.4775900	5	9	1	33208	4	10
        13	0.4776600	5	12	1	32184	5	13
        14	0.4777000	5	11	4	33210	4	15
        15	0.4777500	5	28	10	33131	6	38
        16	0.4778100	5	50	19	33395	4	69
        17	0.4778500	5	87	49	32940	7	136
        18	0.4779100	5	171	145	34284	5	316
        19	0.4779500	5	225	229	34138	8	454
        20	0.4780000	5	315	494	34187	2	809
        21	0.4780600	5	424	944	33966	4	1368
        22	0.4781100	5	428	1096	34283	3	1524
        23	0.4781500	5	446	1307	34338	6	1753
        24	0.4782100	5	470	1218	34187	8	1688
        25	0.4782600	5	403	1109	32965	3	1512
        26	0.4783200	5	334	807	33146	3	1141
        27	0.4783600	5	322	541	33651	9	863
        28	0.4784100	5	200	279	33173	9	479
        29	0.4784500	5	135	108	32685	8	243
        30	0.4785000	5	93	30	33418	5	123
        31	0.4785500	5	69	90	33217	3	159
        32	0.4786100	5	47	57	33476	5	104
        33	0.4786500	5	13	7	33234	5	20
        34	0.4787000	5	15	0	33023	6	15
        35	0.4787500	5	11	4	33287	11	15
        36	0.4788000	5	7	3	33175	3	10
        37	0.4788500	5	21	11	32978	7	32
        38	0.4789000	5	33	58	33227	7	91
        39	0.4789500	5	31	43	32998	3	74
        40	0.4790100	5	11	6	33217	4	17
        41	0.4790500	5	17	7	33204	2	24
        42	0.4791100	5	29	11	32677	2	40
        43	0.4791600	5	37	16	33156	6	53
        44	0.4792000	5	86	35	32798	3	121
        45	0.4792600	5	126	100	33384	6	226
        46	0.4793100	5	207	240	33003	7	447
        47	0.4793500	5	280	457	32681	4	737
        48	0.4794000	5	347	882	34575	4	1229
        49	0.4794500	5	454	1110	34363	4	1564
        50	0.4794900	5	521	1249	34308	3	1770
        51	0.4795600	5	459	1291	34563	5	1750
        52	0.4796100	5	439	1182	34529	4	1621
        53	0.4796600	5	384	939	34457	3	1323
        54	0.4797000	5	359	672	33032	6	1031
        55	0.4797600	5	223	295	33044	7	518
        56	0.4798000	5	146	152	32938	5	298
        57	0.4798500	5	78	62	33157	6	140
        58	0.4799000	5	52	28	33165	1	80
        59	0.4799600	5	31	12	33221	6	43
        60	0.4800000	5	21	5	33022	3	26
        61	0.4800500	5	19	3	33136	4	22
*stopped by user: 27/10/2023 14:58:28
