*Begin rocking: 27/10/2023 15:53:32
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776300	5	2	3	33758	6	5
         1	0.4776500	5	6	7	33413	4	13
         2	0.4777000	5	6	2	33508	1	8
         3	0.4777500	5	16	5	33616	4	21
         4	0.4778000	5	23	24	33285	2	47
         5	0.4778500	5	32	32	33480	2	64
         6	0.4778900	5	43	64	33255	7	107
         7	0.4779500	5	55	151	33582	6	206
         8	0.4780000	5	109	311	33648	3	420
         9	0.4780500	5	151	602	33394	3	753
        10	0.4781000	5	155	916	33659	4	1071
        11	0.4781500	5	208	1217	33559	3	1425
        12	0.4782000	5	192	1313	33614	2	1505
        13	0.4782500	5	198	1249	33577	5	1447
        14	0.4783100	5	169	1038	33278	2	1207
        15	0.4783600	5	169	744	32987	3	913
        16	0.4784000	5	100	493	33158	5	593
        17	0.4784500	5	79	194	33348	6	273
        18	0.4785100	5	47	73	33102	1	120
        19	0.4785500	5	30	47	33457	2	77
        20	0.4786000	5	23	70	33101	3	93
        21	0.4786600	5	11	19	33292	9	30
        22	0.4786900	5	7	3	33176	4	10
        23	0.4787600	5	4	3	33443	4	7
        24	0.4787900	5	3	2	33465	6	5
        25	0.4788600	5	4	1	33181	3	5
        26	0.4789100	5	4	34	33344	2	38
        27	0.4789500	5	2	82	33231	4	84
        28	0.4790000	5	3	12	33154	1	15
        29	0.4790500	5	3	2	33342	2	5
        30	0.4791000	5	3	6	33287	1	9
        31	0.4791500	5	4	13	33382	2	17
        32	0.4792100	5	10	29	33458	10	39
        33	0.4792500	5	11	63	33529	6	74
        34	0.4793000	5	21	122	33484	5	143
        35	0.4793600	5	22	422	33665	3	444
        36	0.4794000	5	24	716	34058	5	740
        37	0.4794500	5	39	932	33710	1	971
        38	0.4795100	5	35	1166	33495	2	1201
        39	0.4795600	5	30	1238	33256	3	1268
        40	0.4796000	5	51	1210	33382	4	1261
        41	0.4796600	5	41	1075	33382	1	1116
        42	0.4797100	5	34	791	33350	5	825
        43	0.4797600	5	28	504	33235	2	532
        44	0.4798100	5	19	206	33474	5	225
        45	0.4798500	5	11	137	33308	6	148
        46	0.4799000	5	12	60	33314	3	72
        47	0.4799500	5	5	17	33167	5	22
        48	0.4800000	5	4	11	33451	4	15
        49	0.4800600	5	1	6	33237	2	7
        50	0.4801100	5	1	6	33351	5	7
        51	0.4801500	5	0	2	33416	5	2
        52	0.4802000	5	1	3	33595	3	4
        53	0.4802600	5	1	1	33419	4	2
        54	0.4803100	5	1	4	33283	3	5
        55	0.4803500	5	2	3	33345	4	5
        56	0.4803900	5	0	3	33479	2	3
*stopped by user: 27/10/2023 15:59:59
