*Begin rocking: 26/10/2023 14:28:57
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4770100	5	0	131	32990	65	131
         1	0.4770500	5	0	105	32696	76	105
         2	0.4771000	5	0	128	32542	73	128
         3	0.4771600	5	0	134	32290	99	134
         4	0.4772000	5	0	189	32710	83	189
         5	0.4772500	5	0	180	32413	102	180
         6	0.4773000	5	0	181	32364	143	181
         7	0.4773600	5	0	218	32634	145	218
         8	0.4774000	5	0	288	32547	171	288
         9	0.4774500	5	0	275	32421	166	275
        10	0.4775100	5	2	336	32407	223	338
        11	0.4775500	5	0	395	32898	246	395
        12	0.4776100	5	0	517	32458	351	517
        13	0.4776500	5	3	606	32574	402	609
        14	0.4777000	5	1	822	32348	495	823
        15	0.4777500	5	2	1089	32367	614	1091
        16	0.4778000	5	0	1408	32713	731	1408
        17	0.4778600	5	3	1905	32607	868	1908
        18	0.4779000	5	0	2335	32837	885	2335
        19	0.4779600	5	0	2790	32613	1011	2790
        20	0.4780000	5	1	2894	32433	1096	2895
        21	0.4780500	5	1	2838	32358	1038	2839
        22	0.4781000	5	2	2580	32376	1105	2582
        23	0.4781600	5	4	1985	32450	997	1989
        24	0.4782000	5	0	1576	32660	907	1576
        25	0.4782500	5	1	1139	32391	804	1140
        26	0.4783100	5	1	923	32324	615	924
        27	0.4783500	5	1	762	32449	560	763
        28	0.4784100	5	2	737	32510	489	739
        29	0.4784500	5	3	638	32377	377	641
        30	0.4785000	5	1	539	32599	341	540
        31	0.4785600	5	1	467	32446	302	468
        32	0.4786100	5	0	420	32519	270	420
        33	0.4786600	5	0	448	32445	261	448
        34	0.4786900	5	1	453	32558	256	454
        35	0.4787500	5	0	538	32375	280	538
        36	0.4788000	5	1	594	32513	310	595
        37	0.4788600	5	2	497	32527	269	499
        38	0.4789000	5	4	510	32405	322	514
        39	0.4789600	5	6	581	32588	372	587
        40	0.4790100	5	7	670	32448	385	677
        41	0.4790600	5	11	805	32738	491	816
        42	0.4791100	5	15	1142	32411	604	1157
        43	0.4791400	5	8	1392	32695	752	1400
        44	0.4792100	5	12	1835	32853	874	1847
        45	0.4792600	5	14	2324	32480	944	2338
        46	0.4793100	5	14	2762	32345	1052	2776
        47	0.4793600	5	13	2922	32374	1093	2935
        48	0.4794000	5	10	2770	32399	1136	2780
        49	0.4794500	5	8	2610	32687	1005	2618
        50	0.4795100	5	4	2263	32842	1014	2267
        51	0.4795600	5	16	1696	32476	852	1712
        52	0.4796100	5	8	1356	32678	804	1364
        53	0.4796500	5	5	928	32652	689	933
        54	0.4797100	5	7	746	32874	537	753
        55	0.4797500	5	10	595	32425	467	605
        56	0.4798000	5	2	429	32672	333	431
        57	0.4798500	5	10	396	32537	291	406
        58	0.4799000	5	1	349	32563	223	350
        59	0.4799500	5	1	309	32673	184	310
        60	0.4800000	5	1	253	32465	189	254
        61	0.4800500	5	0	252	32603	142	252
        62	0.4801100	5	0	199	32574	106	199
        63	0.4801600	5	0	179	32347	107	179
        64	0.4802000	5	0	174	32401	104	174
        65	0.4802600	5	1	146	32658	98	147
        66	0.4803000	5	0	150	32770	98	150
        67	0.4803600	5	0	117	32530	68	117
        68	0.4804000	5	1	124	32292	83	125
        69	0.4804600	5	0	113	32340	75	113
        70	0.4805100	5	0	115	32789	67	115
*stopped by user: 26/10/2023 14:36:59
