*Begin rocking: 31/10/2023 12:04:18
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4775000	5	8	1	34140	9	9
         1	0.4775400	5	5	5	34413	11	10
         2	0.4776000	5	5	13	34627	18	18
         3	0.4776500	5	14	19	34283	20	33
         4	0.4777000	5	42	50	34337	43	92
         5	0.4777500	5	50	124	34324	66	174
         6	0.4778000	5	50	216	34534	124	266
         7	0.4778500	5	74	467	34676	189	541
         8	0.4779000	5	71	733	34433	218	804
         9	0.4779500	5	118	1092	34834	251	1210
        10	0.4780000	5	107	1209	34507	278	1316
        11	0.4780500	5	103	1262	34409	294	1365
        12	0.4781000	5	132	1115	34425	277	1247
        13	0.4781600	5	107	808	34405	216	915
        14	0.4782000	5	88	569	34436	162	657
        15	0.4782400	5	58	299	34242	112	357
        16	0.4783000	5	45	107	34296	87	152
        17	0.4783500	5	44	41	34201	58	85
        18	0.4784100	5	33	72	34286	36	105
        19	0.4784500	5	20	51	34029	35	71
        20	0.4785100	5	8	6	34224	10	14
        21	0.4785500	5	3	0	34232	10	3
        22	0.4786000	5	4	1	34498	10	5
        23	0.4786500	5	1	2	34076	7	3
        24	0.4787000	5	10	18	34060	18	28
        25	0.4787500	5	18	54	34029	27	72
        26	0.4788000	5	3	45	34456	22	48
        27	0.4788500	5	6	7	34391	19	13
        28	0.4789100	5	6	4	34401	12	10
        29	0.4789400	5	5	6	34360	14	11
        30	0.4790000	5	21	14	34140	26	35
        31	0.4790600	5	28	33	34200	41	61
        32	0.4791000	5	36	97	34587	75	133
        33	0.4791500	5	50	217	34143	120	267
        34	0.4792000	5	90	489	34113	151	579
        35	0.4792500	5	98	820	34619	248	918
        36	0.4793000	5	88	1005	34381	230	1093
        37	0.4793600	5	109	1168	34122	287	1277
        38	0.4794000	5	116	1205	34334	305	1321
        39	0.4794600	5	107	1135	34043	283	1242
        40	0.4795000	5	99	915	34238	224	1014
        41	0.4795400	5	84	647	33983	225	731
        42	0.4796100	5	53	250	33969	122	303
        43	0.4796500	5	43	141	34084	90	184
        44	0.4797100	5	33	78	34598	49	111
        45	0.4797500	5	24	23	34545	45	47
        46	0.4798000	5	19	12	34667	28	31
        47	0.4798500	5	12	5	34628	6	17
        48	0.4799000	5	9	2	34395	9	11
*stopped by user: 31/10/2023 12:09:48
