*Begin rocking: 25/10/2023 16:40:26
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4782800	4	138	1310	26321	659	1448
         1	0.4783500	4	205	1692	26373	753	1897
         2	0.4784000	4	243	1827	25899	882	2070
         3	0.4784500	4	265	2181	26111	874	2446
         4	0.4785000	4	238	2260	26333	962	2498
         5	0.4785500	4	311	2309	26332	957	2620
         6	0.4786000	4	389	2158	26126	1065	2547
         7	0.4786500	4	340	2011	26208	937	2351
         8	0.4787100	4	338	1825	25913	991	2163
         9	0.4787400	4	360	1820	26422	957	2180
        10	0.4788100	4	335	1629	26238	899	1964
        11	0.4788500	4	339	1740	26122	956	2079
        12	0.4789000	4	298	1839	26158	851	2137
        13	0.4789500	4	246	2051	26699	926	2297
        14	0.4790000	4	267	2176	26156	918	2443
        15	0.4790600	4	331	2309	26453	1000	2640
        16	0.4791000	4	291	2062	26375	951	2353
        17	0.4791700	4	323	1772	26317	902	2095
        18	0.4792000	4	284	1677	26205	846	1961
        19	0.4792600	4	283	1427	26216	796	1710
*stopped by user: 25/10/2023 16:42:21
