*Begin rocking: 27/10/2023 16:15:30
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776100	5	2	6	32929	3	8
         1	0.4776500	5	4	7	33068	2	11
         2	0.4777000	5	4	11	33135	1	15
         3	0.4777400	5	6	16	33078	6	22
         4	0.4778100	5	16	33	33211	3	49
         5	0.4778500	5	24	44	32923	1	68
         6	0.4779100	5	25	67	33186	1	92
         7	0.4779500	5	39	102	33066	4	141
         8	0.4780100	5	62	158	33053	8	220
         9	0.4780500	5	88	248	33039	5	336
        10	0.4780900	5	111	361	33051	1	472
        11	0.4781600	5	118	579	33140	0	697
        12	0.4782000	5	132	629	33375	2	761
        13	0.4782500	5	135	706	33137	2	841
        14	0.4783100	5	131	686	33181	2	817
        15	0.4783500	5	128	629	32935	2	757
        16	0.4784100	5	104	549	32986	6	653
        17	0.4784400	5	98	379	33026	3	477
        18	0.4785100	5	56	215	33073	2	271
        19	0.4785400	5	52	124	33329	2	176
        20	0.4786000	5	32	95	33164	3	127
        21	0.4786600	5	15	72	33177	4	87
        22	0.4787100	5	11	21	32949	9	32
        23	0.4787500	5	4	17	33127	2	21
        24	0.4788100	5	5	10	33042	3	15
        25	0.4788500	5	3	5	33103	2	8
        26	0.4789100	5	1	13	32945	3	14
        27	0.4789600	5	3	44	33231	4	47
        28	0.4790000	5	3	28	33156	4	31
        29	0.4790400	5	2	15	33135	2	17
        30	0.4791100	5	0	23	33350	1	23
        31	0.4791400	5	1	34	33469	3	35
        32	0.4792100	5	0	38	32797	2	38
        33	0.4792500	5	1	107	33077	2	108
        34	0.4792900	5	1	162	33318	3	163
        35	0.4793500	5	1	244	33111	5	245
        36	0.4794100	5	2	439	33038	6	441
        37	0.4794600	5	0	612	33241	2	612
        38	0.4795100	5	1	662	33440	3	663
        39	0.4795500	5	1	686	33583	4	687
        40	0.4796000	5	0	668	33386	2	668
        41	0.4796600	5	0	654	33259	2	654
        42	0.4797100	5	0	488	33459	4	488
        43	0.4797600	5	0	356	33260	3	356
        44	0.4798000	5	0	256	33550	2	256
        45	0.4798500	5	1	143	33389	5	144
        46	0.4799100	5	1	109	33154	2	110
        47	0.4799600	5	0	54	33324	2	54
        48	0.4800100	5	0	48	33313	5	48
        49	0.4800600	5	0	23	33259	3	23
        50	0.4801000	5	0	15	33257	2	15
        51	0.4801500	5	0	12	33277	2	12
        52	0.4802100	5	0	7	33361	1	7
        53	0.4802500	5	0	6	33445	4	6
        54	0.4803100	5	0	5	33466	4	5
        55	0.4803500	5	0	3	33269	1	3
        56	0.4804000	5	0	3	33202	6	3
        57	0.4804400	5	0	4	33487	5	4
        58	0.4805000	5	0	1	33114	1	1
        59	0.4805500	5	0	2	33638	1	2
        60	0.4806100	5	0	2	33186	7	2
*stopped by user: 27/10/2023 16:22:23
