*Begin rocking: 27/10/2023 15:04:31
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776100	5	0	2	33804	5	2
         1	0.4776500	5	2	4	33610	4	6
         2	0.4777000	5	2	5	33396	4	7
         3	0.4777600	5	5	13	32997	1	18
         4	0.4778000	5	4	22	32855	5	26
         5	0.4778400	5	11	43	33011	6	54
         6	0.4779000	5	12	81	33113	8	93
         7	0.4779600	5	9	247	33101	4	256
         8	0.4780000	5	19	431	33055	7	450
         9	0.4780500	5	25	708	33106	6	733
        10	0.4781000	5	25	1112	32902	1	1137
        11	0.4781500	5	22	1284	33388	9	1306
        12	0.4782100	5	25	1234	33115	1	1259
        13	0.4782500	5	22	1224	33392	6	1246
        14	0.4783000	5	21	904	32886	2	925
        15	0.4783500	5	8	625	33771	2	633
        16	0.4784100	5	11	241	33978	3	252
        17	0.4784500	5	3	108	33860	3	111
        18	0.4785000	5	6	48	33759	0	54
        19	0.4785700	5	4	81	33908	4	85
        20	0.4786100	5	2	69	34173	3	71
        21	0.4786500	5	1	6	34017	5	7
        22	0.4787100	5	2	3	33904	2	5
        23	0.4787500	5	3	3	33922	6	6
        24	0.4788000	5	1	3	32833	6	4
        25	0.4788600	5	0	8	33422	3	8
        26	0.4789100	5	4	74	33595	5	78
        27	0.4789600	5	6	45	33254	7	51
        28	0.4790200	5	5	4	32150	5	9
        29	0.4790600	5	9	7	33288	7	16
        30	0.4791000	5	6	6	33133	4	12
        31	0.4791600	5	22	16	33026	7	38
        32	0.4792100	5	35	42	33012	2	77
        33	0.4792500	5	43	70	34451	7	113
        34	0.4793000	5	106	196	34482	2	302
        35	0.4793600	5	131	450	34392	4	581
        36	0.4794000	5	177	880	34494	5	1057
        37	0.4794500	5	176	1167	34320	6	1343
        38	0.4795100	5	233	1229	34393	5	1462
        39	0.4795500	5	238	1307	34379	4	1545
        40	0.4796100	5	236	1235	34412	1	1471
        41	0.4796500	5	177	1022	34070	4	1199
        42	0.4797100	5	164	628	33829	9	792
        43	0.4797500	5	108	367	33927	4	475
        44	0.4798000	5	73	132	34090	5	205
        45	0.4798500	5	44	86	33829	1	130
        46	0.4799100	5	13	22	33880	1	35
        47	0.4799500	5	15	21	33567	4	36
        48	0.4800100	5	7	6	33617	0	13
        49	0.4800600	5	7	5	33548	5	12
        50	0.4801100	5	2	9	33353	2	11
        51	0.4801600	5	1	2	33594	1	3
        52	0.4802100	5	3	1	33112	1	4
        53	0.4802500	5	0	0	33267	6	0
        54	0.4802900	5	3	2	33468	4	5
        55	0.4803400	5	1	1	33402	4	2
        56	0.4804200	5	0	4	32837	4	4
        57	0.4804500	5	0	1	33508	2	1
        58	0.4805000	5	1	1	33430	4	2
        59	0.4805500	5	0	0	33366	4	0
*stopped by user: 27/10/2023 15:11:21
