*Begin rocking: 27/10/2023 17:01:55
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776100	5	2	5	33552	1	7
         1	0.4776500	5	3	2	33212	2	5
         2	0.4777000	5	4	12	33419	5	16
         3	0.4777600	5	5	14	33320	7	19
         4	0.4778000	5	11	35	33197	2	46
         5	0.4778500	5	14	40	32647	4	54
         6	0.4779000	5	28	66	33465	4	94
         7	0.4779500	5	43	101	33259	2	144
         8	0.4780100	5	45	153	33618	1	198
         9	0.4780500	5	77	227	33470	4	304
        10	0.4781100	5	81	353	33709	1	434
        11	0.4781500	5	115	481	33170	5	596
        12	0.4782000	5	122	619	33418	1	741
        13	0.4782600	5	140	659	33531	5	799
        14	0.4783200	5	169	662	33371	2	831
        15	0.4783500	5	117	623	33703	5	740
        16	0.4784100	5	119	505	33582	3	624
        17	0.4784500	5	91	368	33790	1	459
        18	0.4785000	5	69	250	33441	6	319
        19	0.4785500	5	46	162	33802	2	208
        20	0.4786100	5	30	106	33554	2	136
        21	0.4786400	5	21	83	33685	2	104
        22	0.4787100	5	14	24	33548	4	38
        23	0.4787500	5	11	19	33558	3	30
        24	0.4788000	5	5	13	33315	6	18
        25	0.4788500	5	5	19	33240	5	24
        26	0.4789100	5	0	21	33057	3	21
        27	0.4789500	5	1	47	33499	5	48
        28	0.4790100	5	4	20	33171	1	24
        29	0.4790600	5	1	33	33461	3	34
        30	0.4791000	5	3	36	33623	3	39
        31	0.4791600	5	1	77	33250	4	78
        32	0.4792100	5	0	111	33255	3	111
        33	0.4792600	5	1	219	33225	3	220
        34	0.4793000	5	1	268	33387	1	269
        35	0.4793500	5	0	371	33114	1	371
        36	0.4794100	5	4	534	33277	7	538
        37	0.4794500	5	1	614	33557	2	615
        38	0.4795000	5	0	691	33277	3	691
        39	0.4795600	5	0	658	33221	0	658
        40	0.4796000	5	2	618	33424	4	620
        41	0.4796500	5	1	511	32577	4	512
        42	0.4797100	5	0	338	32910	4	338
        43	0.4797600	5	0	262	33416	5	262
        44	0.4798000	5	1	165	33182	3	166
        45	0.4798500	5	0	103	33682	5	103
        46	0.4799100	5	1	57	33829	3	58
        47	0.4799500	5	0	42	34138	1	42
        48	0.4800000	5	1	16	34240	3	17
        49	0.4800400	5	0	24	33851	6	24
        50	0.4801100	5	0	10	33819	2	10
        51	0.4801500	5	0	7	33902	3	7
        52	0.4802000	5	0	6	33728	4	6
        53	0.4802600	5	0	1	32545	5	1
        54	0.4802900	5	0	6	33227	1	6
*stopped by user: 27/10/2023 17:08:08
