*Begin rocking: 28/10/2023 19:07:06
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4775100	5	0	353	33410	8	353
         1	0.4775500	5	0	396	33256	9	396
         2	0.4776000	5	2	450	33235	9	452
         3	0.4776500	5	0	507	33134	5	507
         4	0.4777000	5	1	640	33177	8	641
         5	0.4777500	5	2	816	32932	6	818
         6	0.4778000	5	0	1193	33085	6	1193
         7	0.4778600	5	0	1715	33058	5	1715
         8	0.4779000	5	1	2142	33272	6	2143
         9	0.4779500	5	5	2490	33137	6	2495
        10	0.4780000	5	1	2710	33137	7	2711
        11	0.4780500	5	1	2782	33208	4	2783
        12	0.4781000	5	0	2665	33392	5	2665
        13	0.4781600	5	1	2169	33190	5	2170
        14	0.4782100	5	1	1687	32939	6	1688
        15	0.4782600	5	1	1261	33251	6	1262
        16	0.4783000	5	2	1095	33306	4	1097
        17	0.4783500	5	0	907	33227	8	907
        18	0.4784100	5	2	859	33290	3	861
        19	0.4784400	5	2	707	33115	4	709
        20	0.4785100	5	2	481	33064	2	483
        21	0.4785500	5	3	460	33232	5	463
        22	0.4786100	5	4	474	33296	3	478
        23	0.4786600	5	6	445	33327	2	451
        24	0.4787000	5	14	539	33253	3	553
        25	0.4787500	5	9	575	33149	10	584
        26	0.4788000	5	16	478	33355	6	494
        27	0.4788500	5	27	457	32970	9	484
        28	0.4789000	5	42	505	33251	3	547
        29	0.4789500	5	67	564	33251	5	631
        30	0.4790100	5	110	596	32992	3	706
        31	0.4790500	5	165	763	33886	5	928
        32	0.4791000	5	223	879	33984	5	1102
        33	0.4791500	5	243	1324	33705	4	1567
        34	0.4792100	5	299	1753	33790	3	2052
        35	0.4792600	5	342	2178	33883	2	2520
        36	0.4793000	5	376	2401	33693	7	2777
        37	0.4793500	5	346	2625	33801	7	2971
        38	0.4794000	5	261	2720	33708	7	2981
        39	0.4794500	5	227	2522	33697	8	2749
        40	0.4795100	5	110	2191	33847	3	2301
        41	0.4795500	5	140	1744	34056	3	1884
        42	0.4796000	5	78	1376	33694	5	1454
        43	0.4796500	5	76	910	33586	3	986
        44	0.4797100	5	41	761	33704	4	802
        45	0.4797400	5	37	614	33429	10	651
        46	0.4798000	5	20	498	33830	3	518
*stopped by user: 28/10/2023 19:12:22
