*Begin rocking: 24/10/2023 17:08:27
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4784100	4	1569	5880	25522	3	7449
         1	0.4784500	4	2059	7104	25550	6	9163
         2	0.4785000	4	3086	9492	25513	4	12578
         3	0.4785400	4	4849	11977	25678	6	16826
         4	0.4785900	4	5716	18572	25350	1	24288
         5	0.4786600	4	6203	24046	25420	4	30249
         6	0.4787000	4	6162	26164	25344	6	32326
         7	0.4787500	4	5451	27115	25605	4	32566
         8	0.4788000	4	5416	26954	25569	7	32370
         9	0.4788500	4	5338	24007	25807	7	29345
        10	0.4789000	4	4755	20270	25646	5	25025
        11	0.4789600	4	3606	14488	25720	2	18094
        12	0.4790000	4	2700	11144	25644	5	13844
        13	0.4790500	4	2065	8063	25380	2	10128
        14	0.4791000	4	1311	6173	25510	6	7484
*stopped by user: 24/10/2023 17:09:51
