*Begin rocking: 27/10/2023 18:07:03
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776100	5	1	4	33532	3	5
         1	0.4776500	5	2	13	33446	4	15
         2	0.4777100	5	8	18	32969	3	26
         3	0.4777500	5	13	16	33117	5	29
         4	0.4778000	5	15	32	33441	1	47
         5	0.4778600	5	25	52	32381	3	77
         6	0.4779000	5	43	110	33571	4	153
         7	0.4779500	5	50	181	33478	1	231
         8	0.4780000	5	83	252	33374	5	335
         9	0.4780500	5	105	372	33776	3	477
        10	0.4781000	5	120	525	33342	1	645
        11	0.4781500	5	144	581	33476	4	725
        12	0.4782000	5	133	656	33683	6	789
        13	0.4782600	5	118	705	33496	6	823
        14	0.4783000	5	126	563	33424	2	689
        15	0.4783600	5	100	518	33500	8	618
        16	0.4784100	5	60	308	33886	2	368
        17	0.4784500	5	55	211	33605	3	266
        18	0.4785000	5	30	71	33661	3	101
        19	0.4785500	5	25	50	33293	2	75
        20	0.4786000	5	14	51	33362	4	65
        21	0.4786500	5	7	12	33549	5	19
        22	0.4787000	5	7	2	33494	1	9
        23	0.4787600	5	6	8	33525	2	14
        24	0.4788100	5	1	6	33549	3	7
        25	0.4788500	5	1	6	33520	0	7
        26	0.4789000	5	1	31	33954	3	32
        27	0.4789500	5	2	25	33622	4	27
        28	0.4790100	5	2	10	33631	2	12
        29	0.4790400	5	1	6	33613	0	7
        30	0.4791000	5	1	9	33338	1	10
        31	0.4791500	5	0	21	33783	2	21
        32	0.4792100	5	1	50	33706	5	51
        33	0.4792500	5	0	107	34282	6	107
        34	0.4793100	5	0	219	34161	4	219
        35	0.4793500	5	1	343	34034	2	344
        36	0.4794100	5	0	515	34397	2	515
        37	0.4794500	5	1	604	34283	0	605
        38	0.4795100	5	0	655	34072	3	655
        39	0.4795500	5	0	667	33973	5	667
        40	0.4796100	5	2	551	33931	4	553
        41	0.4796600	5	1	544	34034	7	545
        42	0.4797000	5	1	330	34138	6	331
        43	0.4797500	5	0	234	33022	4	234
        44	0.4798000	5	1	145	32786	6	146
        45	0.4798600	5	0	88	33403	3	88
        46	0.4799100	5	0	48	33568	2	48
        47	0.4799600	5	1	34	32966	3	35
        48	0.4799900	5	0	36	34154	1	36
        49	0.4800500	5	0	12	33917	2	12
        50	0.4801100	5	0	12	34146	3	12
        51	0.4801400	5	0	5	33643	6	5
        52	0.4802000	5	1	2	33750	0	3
        53	0.4802600	5	0	1	33991	3	1
        54	0.4803000	5	1	7	33712	1	8
*stopped by user: 27/10/2023 18:13:17
