*Begin rocking: 28/10/2023 10:44:32
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4775100	15	63	149	98228	8	212
         1	0.4775500	15	74	198	98527	8	272
         2	0.4776000	15	106	338	100463	12	444
         3	0.4776500	15	129	503	99830	11	632
         4	0.4777000	15	209	768	100071	3	977
         5	0.4777500	15	259	1042	100533	9	1301
         6	0.4777900	15	279	1521	100549	10	1800
         7	0.4778500	15	317	1781	100223	12	2098
         8	0.4779000	15	364	1881	99299	10	2245
         9	0.4779400	15	356	1805	98992	10	2161
        10	0.4780000	15	273	1573	99178	4	1846
        11	0.4780500	15	256	1138	99016	12	1394
        12	0.4781000	15	181	713	99169	8	894
        13	0.4781400	15	152	382	100125	9	534
        14	0.4782000	15	99	183	100520	8	282
        15	0.4782400	15	53	106	100265	7	159
        16	0.4783000	15	43	86	100937	9	129
        17	0.4783500	15	28	39	100923	8	67
        18	0.4784000	15	13	12	101181	7	25
        19	0.4784500	15	4	12	100702	9	16
        20	0.4785000	15	7	10	101540	8	17
        21	0.4785500	15	2	28	101320	11	30
        22	0.4786100	15	1	108	101513	7	109
        23	0.4786600	15	2	44	101374	8	46
        24	0.4787000	15	1	21	101290	12	22
        25	0.4787600	15	2	11	100407	7	13
        26	0.4787900	15	2	18	100314	18	20
        27	0.4788600	15	2	49	100620	9	51
        28	0.4789000	15	2	152	100159	7	154
        29	0.4789400	15	4	268	100254	19	272
        30	0.4790200	15	1	685	100337	6	686
        31	0.4790500	15	1	1139	100536	12	1140
        32	0.4791000	15	3	1468	100732	9	1471
        33	0.4791600	15	0	1727	100767	8	1727
        34	0.4792000	15	2	1797	100904	10	1799
        35	0.4792500	15	1	1863	100857	4	1864
        36	0.4793000	15	1	1747	98945	10	1748
        37	0.4793500	15	1	1296	98867	9	1297
        38	0.4794000	15	1	957	99318	8	958
        39	0.4794500	15	1	563	99095	7	564
        40	0.4795000	15	2	428	99268	11	430
        41	0.4795500	15	0	255	98718	13	255
        42	0.4796100	15	1	186	100535	13	187
        43	0.4796500	15	0	109	100357	11	109
        44	0.4797100	15	1	45	100356	9	46
        45	0.4797600	15	0	36	100705	7	36
        46	0.4798000	15	0	20	100426	9	20
        47	0.4798400	15	0	13	100682	3	13
        48	0.4799100	15	0	10	100074	8	10
        49	0.4799500	15	0	14	100546	6	14
        50	0.4800000	15	0	7	100812	6	7
        51	0.4800700	15	0	2	100291	11	2
        52	0.4801000	15	1	3	100168	6	4
        53	0.4801600	15	0	6	100151	8	6
        54	0.4802000	15	0	3	100158	7	3
        55	0.4802500	15	0	6	100762	7	6
        56	0.4803000	15	0	3	100758	6	3
        57	0.4803500	15	0	2	99690	5	2
*stopped by user: 28/10/2023 11:00:33
