*Begin rocking: 25/10/2023 18:10:22
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4778200	4	30	263	26088	167	293
         1	0.4778500	4	38	306	25811	174	344
         2	0.4779000	4	41	353	26088	234	394
         3	0.4779400	4	60	422	26041	306	482
         4	0.4780100	4	79	549	25879	365	628
         5	0.4780500	4	73	680	25853	433	753
         6	0.4781000	4	88	936	26148	539	1024
         7	0.4781600	4	142	1378	25876	596	1520
         8	0.4781900	4	205	1586	26172	674	1791
         9	0.4782600	4	185	1879	26394	727	2064
        10	0.4783100	4	277	1952	26041	770	2229
        11	0.4783500	4	371	2094	25952	825	2465
        12	0.4784100	4	355	2021	26046	882	2376
        13	0.4784600	4	358	1861	26006	839	2219
        14	0.4785100	4	355	1616	26346	796	1971
        15	0.4785500	4	348	1242	26060	733	1590
        16	0.4786100	4	358	1015	26024	675	1373
        17	0.4786500	4	313	870	25930	552	1183
        18	0.4787000	4	221	757	26112	470	978
        19	0.4787600	4	161	595	26096	388	756
        20	0.4788100	4	112	502	26268	341	614
        21	0.4788500	4	83	516	25999	334	599
        22	0.4789100	4	88	559	26197	299	647
        23	0.4789500	4	99	508	26039	338	607
        24	0.4790100	4	76	563	26127	304	639
        25	0.4790500	4	66	584	25959	320	650
        26	0.4791000	4	69	602	26037	357	671
        27	0.4791600	4	86	799	26040	369	885
        28	0.4792000	4	100	904	26009	504	1004
        29	0.4792600	4	149	1067	26136	621	1216
        30	0.4793000	4	143	1321	25997	652	1464
        31	0.4793600	4	179	1627	26067	748	1806
        32	0.4794000	4	199	1886	26243	862	2085
        33	0.4794600	4	303	2018	26071	893	2321
        34	0.4795000	4	308	2126	25905	904	2434
        35	0.4795600	4	345	2081	26041	827	2426
        36	0.4795900	4	312	1871	25909	759	2183
        37	0.4796500	4	372	1701	26258	754	2073
        38	0.4797100	4	347	1208	26059	620	1555
        39	0.4797600	4	300	902	26009	606	1202
        40	0.4798100	4	209	693	26126	483	902
        41	0.4798600	4	197	504	26229	408	701
        42	0.4799000	4	125	455	25808	340	580
        43	0.4799500	4	82	372	26207	261	454
        44	0.4800100	4	51	321	26019	226	372
        45	0.4800500	4	33	267	25972	179	300
        46	0.4801100	4	26	230	25912	159	256
        47	0.4801600	4	13	219	26085	142	232
        48	0.4802000	4	13	188	26065	133	201
*end: 25/10/2023 18:15:09
