*Begin rocking: 28/10/2023 10:36:12
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776100	5	29	101	33203	4	130
         1	0.4776700	5	57	166	33202	2	223
         2	0.4777100	5	71	258	33185	1	329
         3	0.4777600	5	85	394	33450	3	479
         4	0.4778100	5	108	481	33189	2	589
         5	0.4778600	5	98	612	33080	5	710
         6	0.4779100	5	112	629	32892	7	741
         7	0.4779600	5	116	568	32658	1	684
         8	0.4780100	5	117	527	32852	3	644
         9	0.4780600	5	76	401	32631	3	477
        10	0.4781200	5	69	255	33022	2	324
        11	0.4781600	5	42	90	32707	7	132
        12	0.4782100	5	27	54	32998	3	81
        13	0.4782600	5	11	38	32642	4	49
        14	0.4783200	5	6	37	32655	2	43
        15	0.4783700	5	5	9	32841	7	14
        16	0.4784200	5	6	6	32603	5	12
        17	0.4784700	5	1	2	32702	4	3
        18	0.4785200	5	2	3	32844	1	5
        19	0.4785600	5	0	17	32910	3	17
        20	0.4786200	5	0	22	32867	1	22
        21	0.4786600	5	1	10	33172	4	11
        22	0.4787200	5	1	5	32945	5	6
        23	0.4787600	5	0	1	33226	2	1
        24	0.4788100	5	0	9	33075	1	9
        25	0.4788600	5	0	24	33169	3	24
        26	0.4789200	5	1	58	33102	2	59
        27	0.4789600	5	0	111	33511	2	111
        28	0.4790100	5	1	212	32982	3	213
        29	0.4790600	5	0	391	33162	5	391
        30	0.4791200	5	1	530	32821	4	531
        31	0.4791700	5	1	601	33428	2	602
        32	0.4792200	5	2	588	32849	5	590
        33	0.4792600	5	0	587	32824	3	587
        34	0.4793200	5	0	456	32861	0	456
        35	0.4793700	5	0	426	33516	4	426
        36	0.4794100	5	0	285	33556	2	285
        37	0.4794700	5	0	192	33007	3	192
        38	0.4795200	5	0	125	33480	3	125
        39	0.4795600	5	0	106	33523	4	106
*stopped by user: 28/10/2023 10:40:40
