*Begin rocking: 28/10/2023 18:34:15
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4775000	5	0	306	33747	5	306
         1	0.4775500	5	0	372	34026	1	372
         2	0.4775900	5	0	446	33812	3	446
         3	0.4776500	5	2	485	34110	4	487
         4	0.4777000	5	1	599	33795	7	600
         5	0.4777500	5	0	746	33957	7	746
         6	0.4778100	5	0	953	33638	10	953
         7	0.4778500	5	2	1165	34106	5	1167
         8	0.4779000	5	1	1496	33799	4	1497
         9	0.4779600	5	1	1793	33862	7	1794
        10	0.4779900	5	1	2040	33943	5	2041
        11	0.4780500	5	4	2281	34100	10	2285
        12	0.4781000	5	0	2460	33956	4	2460
        13	0.4781600	5	1	2171	33949	7	2172
        14	0.4782000	5	3	2059	33714	7	2062
        15	0.4782500	5	1	1798	34176	6	1799
        16	0.4783000	5	5	1601	34072	4	1606
        17	0.4783600	5	2	1323	33963	2	1325
        18	0.4784000	5	2	1176	34055	4	1178
        19	0.4784400	5	4	972	33775	7	976
        20	0.4785100	5	2	704	33841	4	706
        21	0.4785400	5	5	599	33902	4	604
        22	0.4786000	5	4	544	33743	7	548
        23	0.4786500	5	9	532	33894	4	541
        24	0.4787100	5	26	662	33908	7	688
        25	0.4787500	5	30	655	33930	6	685
        26	0.4788000	5	34	535	33782	3	569
        27	0.4788500	5	63	556	33979	5	619
        28	0.4789100	5	84	626	33861	5	710
        29	0.4789500	5	155	651	33959	5	806
        30	0.4789900	5	159	854	33456	3	1013
        31	0.4790600	5	277	1103	33842	3	1380
        32	0.4791000	5	253	1485	33730	4	1738
        33	0.4791500	5	321	1646	33700	3	1967
        34	0.4792000	5	345	2095	33506	5	2440
        35	0.4792600	5	389	2219	33631	4	2608
        36	0.4793100	5	306	2448	33755	6	2754
        37	0.4793500	5	280	2415	33849	6	2695
        38	0.4794000	5	194	2245	33763	3	2439
        39	0.4794600	5	197	2040	33825	9	2237
        40	0.4795000	5	172	1595	33949	4	1767
        41	0.4795600	5	135	1285	33852	4	1420
        42	0.4796100	5	111	1054	33720	0	1165
        43	0.4796600	5	68	902	32508	6	970
        44	0.4797100	5	43	689	33242	4	732
        45	0.4797600	5	30	513	33154	7	543
        46	0.4798000	5	35	483	33342	5	518
        47	0.4798600	5	16	362	33380	5	378
        48	0.4799000	5	11	320	33184	3	331
        49	0.4799600	5	9	266	33155	7	275
        50	0.4800100	5	10	247	33494	8	257
        51	0.4800400	5	5	229	33167	4	234
        52	0.4801000	5	5	197	33468	7	202
        53	0.4801500	5	2	160	33406	5	162
        54	0.4802000	5	5	154	33475	5	159
        55	0.4802500	5	3	126	33067	10	129
        56	0.4803000	5	2	115	33269	6	117
        57	0.4803600	5	2	128	33718	7	130
        58	0.4804000	5	0	95	34239	4	95
        59	0.4804700	5	0	92	34065	3	92
        60	0.4805100	5	0	93	33845	7	93
        61	0.4805500	5	2	73	33821	7	75
        62	0.4806000	5	2	70	33909	3	72
        63	0.4806600	5	2	73	33751	6	75
        64	0.4807100	5	1	68	34174	12	69
        65	0.4807500	5	0	72	34175	6	72
        66	0.4808000	5	1	52	34081	8	53
        67	0.4808600	5	0	63	34098	4	63
        68	0.4808900	5	0	55	34167	5	55
        69	0.4809600	5	0	48	34038	3	48
        70	0.4810100	5	0	58	34149	4	58
        71	0.4810500	5	0	40	33718	1	40
        72	0.4811100	5	0	50	33863	6	50
        73	0.4811500	5	1	55	33982	3	56
        74	0.4812100	5	1	45	33860	4	46
        75	0.4812500	5	0	31	33754	5	31
*stopped by user: 28/10/2023 18:42:47
