*Begin rocking: 28/10/2023 16:13:16
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4775000	5	0	1	32581	7	1
         1	0.4775600	5	2	3	32978	12	5
         2	0.4776100	5	1	3	33026	1	4
         3	0.4776500	5	1	3	32629	9	4
         4	0.4777000	5	5	2	32899	2	7
         5	0.4777500	5	3	2	32834	5	5
         6	0.4778000	5	2	2	32876	8	4
         7	0.4778500	5	7	2	32661	8	9
         8	0.4779000	5	6	2	32958	4	8
         9	0.4779500	5	4	2	32998	8	6
        10	0.4780000	5	10	6	32611	6	16
        11	0.4780500	5	14	1	33714	4	15
        12	0.4781000	5	25	7	33874	3	32
        13	0.4781500	5	32	12	33755	6	44
        14	0.4782000	5	66	26	33619	7	92
        15	0.4782500	5	115	41	33739	5	156
        16	0.4783100	5	228	128	33840	7	356
        17	0.4783600	5	398	364	34149	10	762
        18	0.4784000	5	486	738	34155	5	1224
        19	0.4784500	5	720	1888	33718	0	2608
        20	0.4785000	5	851	2375	33826	6	3226
        21	0.4785500	5	895	2638	33675	3	3533
        22	0.4786000	5	927	2642	33791	7	3569
        23	0.4786500	5	817	2568	33939	2	3385
        24	0.4787100	5	683	1871	33946	7	2554
        25	0.4787500	5	587	1347	33106	9	1934
        26	0.4788100	5	433	570	32910	9	1003
        27	0.4788600	5	269	208	33105	5	477
        28	0.4789100	5	163	100	32866	10	263
        29	0.4789500	5	79	28	32983	11	107
*stopped by user: 28/10/2023 16:16:42
