*Begin rocking: 27/10/2023 17:41:03
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776000	5	4	3	33352	3	7
         1	0.4776400	5	4	12	33124	1	16
         2	0.4777000	5	5	11	33657	1	16
         3	0.4777600	5	11	19	32923	2	30
         4	0.4778000	5	17	38	33726	2	55
         5	0.4778600	5	28	59	34048	3	87
         6	0.4779000	5	26	86	34100	1	112
         7	0.4779500	5	41	141	33995	5	182
         8	0.4780100	5	64	215	33871	2	279
         9	0.4780500	5	77	301	34195	1	378
        10	0.4781000	5	71	434	33730	4	505
        11	0.4781500	5	106	598	33955	3	704
        12	0.4782000	5	108	647	33856	1	755
        13	0.4782500	5	138	683	33754	3	821
        14	0.4783000	5	122	661	33870	2	783
        15	0.4783500	5	109	519	33829	3	628
        16	0.4784000	5	99	373	34254	2	472
        17	0.4784500	5	80	227	33843	2	307
        18	0.4785000	5	39	149	32619	3	188
        19	0.4785500	5	25	70	32851	1	95
        20	0.4786000	5	26	73	33113	3	99
        21	0.4786600	5	14	33	33147	4	47
        22	0.4787000	5	8	13	33895	4	21
        23	0.4787700	5	4	7	33965	9	11
        24	0.4788000	5	3	4	33916	5	7
        25	0.4788500	5	1	4	34228	4	5
        26	0.4789100	5	1	29	33795	4	30
        27	0.4789500	5	0	37	33784	3	37
        28	0.4789900	5	1	12	34050	4	13
        29	0.4790400	5	2	13	34129	1	15
        30	0.4791100	5	0	8	33010	2	8
        31	0.4791600	5	0	27	33540	2	27
        32	0.4792000	5	2	51	33419	1	53
        33	0.4792500	5	1	110	33420	5	111
        34	0.4793000	5	1	184	34107	2	185
        35	0.4793500	5	2	363	32854	1	365
        36	0.4794000	5	1	528	34252	3	529
        37	0.4794500	5	0	617	34228	5	617
        38	0.4795000	5	0	638	34362	1	638
        39	0.4795500	5	0	705	34097	1	705
        40	0.4796100	5	0	557	34300	3	557
        41	0.4796700	5	0	475	34352	5	475
        42	0.4797000	5	1	364	34382	3	365
        43	0.4797600	5	0	233	33985	3	233
        44	0.4798000	5	0	167	33829	3	167
        45	0.4798600	5	0	101	34278	6	101
        46	0.4799000	5	0	69	34111	2	69
        47	0.4799500	5	1	52	34121	5	53
        48	0.4800100	5	0	37	34141	5	37
        49	0.4800500	5	1	22	34176	1	23
        50	0.4801000	5	0	12	34498	5	12
        51	0.4801600	5	0	5	34525	5	5
        52	0.4802100	5	0	8	34286	4	8
        53	0.4802500	5	0	4	34399	1	4
        54	0.4803100	5	0	2	33907	0	2
        55	0.4803600	5	0	3	32692	4	3
        56	0.4804100	5	0	1	33589	4	1
        57	0.4804500	5	0	2	33068	4	2
*stopped by user: 27/10/2023 17:47:37
