*Begin rocking: 24/10/2023 16:34:01
*Points: 0
*
*notes: 
*Rho-Axis: 2.280
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4787100	2	167	63	12707	1	230
         1	0.4787500	2	191	115	12626	2	306
         2	0.4788100	2	398	366	12650	1	764
         3	0.4788500	2	527	658	12767	1	1185
         4	0.4788900	2	661	1156	12739	1	1817
         5	0.4789400	2	961	1867	12723	4	2828
         6	0.4790000	2	1284	2691	12896	3	3975
         7	0.4790500	2	1497	3317	12570	1	4814
         8	0.4791000	2	1578	3645	12698	2	5223
         9	0.4791500	2	1597	3739	12618	2	5336
        10	0.4792000	2	1542	3547	12690	2	5089
        11	0.4792500	2	1429	3227	12714	0	4656
        12	0.4793000	2	1245	2701	12672	2	3946
        13	0.4793500	2	993	2075	12402	0	3068
        14	0.4794000	2	784	1572	12489	0	2356
        15	0.4794500	2	538	968	12450	1	1506
*stopped by user: 24/10/2023 16:35:02
