*Begin rocking: 26/10/2023 09:51:46
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4770100	15	9	323	96367	238	332
         1	0.4770500	15	7	375	96385	202	382
         2	0.4771000	15	11	361	96246	265	372
         3	0.4771500	15	13	467	96295	279	480
         4	0.4772100	15	20	495	95892	298	515
         5	0.4772500	15	20	529	96125	370	549
         6	0.4773000	15	30	595	96000	368	625
         7	0.4773500	15	40	649	96574	438	689
         8	0.4774100	15	62	828	96575	500	890
         9	0.4774500	15	86	949	96367	603	1035
        10	0.4775000	15	115	1099	96304	741	1214
        11	0.4775500	15	176	1301	95770	847	1477
        12	0.4776000	15	221	1644	96362	1064	1865
        13	0.4776500	15	253	2033	96494	1265	2286
        14	0.4777000	15	364	2533	96454	1632	2897
        15	0.4777600	15	434	3633	96318	2090	4067
        16	0.4778100	15	493	4885	96770	2440	5378
        17	0.4778500	15	571	6283	95774	2758	6854
        18	0.4779000	15	852	7611	95437	2832	8463
        19	0.4779600	15	988	8590	95779	3194	9578
        20	0.4780000	15	1189	8680	95694	3310	9869
        21	0.4780500	15	1462	8150	95522	3243	9612
        22	0.4781000	15	1578	7324	95880	3057	8902
        23	0.4781500	15	1521	5887	95343	2869	7408
        24	0.4782100	15	1309	3874	95737	2391	5183
        25	0.4782500	15	1232	3055	95625	2136	4287
        26	0.4783100	15	979	2265	95618	1753	3244
        27	0.4783500	15	825	2132	95230	1581	2957
        28	0.4784100	15	528	2084	95693	1396	2612
        29	0.4784500	15	355	1686	95986	1136	2041
        30	0.4785100	15	201	1550	95917	963	1751
        31	0.4785500	15	120	1335	95385	772	1455
        32	0.4786000	15	91	1327	95789	803	1418
        33	0.4786600	15	97	1288	95565	771	1385
        34	0.4787100	15	195	1498	95649	855	1693
        35	0.4787500	15	228	1685	95214	851	1913
        36	0.4788100	15	141	1464	95711	872	1605
        37	0.4788600	15	155	1509	95304	879	1664
        38	0.4789000	15	181	1521	95734	947	1702
        39	0.4789600	15	231	1831	95784	1204	2062
        40	0.4790000	15	276	2127	95078	1336	2403
        41	0.4790600	15	390	2828	95617	1633	3218
        42	0.4791000	15	452	3632	95895	2020	4084
        43	0.4791500	15	451	4768	95938	2381	5219
        44	0.4791900	15	645	6164	95981	2733	6809
        45	0.4792600	15	999	7278	95400	3015	8277
        46	0.4793000	15	983	8451	95956	3177	9434
        47	0.4793500	15	1027	8696	95661	3308	9723
        48	0.4794100	15	1327	8477	95452	3215	9804
        49	0.4794600	15	1488	7575	95424	2954	9063
        50	0.4794900	15	1287	6204	95719	2840	7491
        51	0.4795500	15	1304	4408	95390	2595	5712
        52	0.4796000	15	1154	3510	95457	2239	4664
        53	0.4796600	15	968	2515	95695	1796	3483
        54	0.4797000	15	640	1920	95102	1421	2560
        55	0.4797500	15	461	1547	95536	1194	2008
        56	0.4798000	15	298	1328	95738	942	1626
        57	0.4798500	15	197	1127	95568	778	1324
        58	0.4799100	15	110	948	95591	669	1058
        59	0.4799500	15	80	884	95637	558	964
        60	0.4800000	15	68	785	96054	501	853
        61	0.4800500	15	42	700	95644	478	742
        62	0.4801000	15	38	588	95554	305	626
        63	0.4801600	15	30	525	96212	391	555
        64	0.4802000	15	19	505	96004	302	524
        65	0.4802400	15	14	464	95859	294	478
        66	0.4803100	15	11	397	96028	260	408
        67	0.4803500	15	16	377	95772	239	393
        68	0.4804000	15	12	295	95585	214	307
        69	0.4804500	15	13	334	95978	179	347
        70	0.4805100	15	8	268	95961	188	276
        71	0.4805600	15	5	263	95795	184	268
        72	0.4806100	15	4	244	96038	171	248
        73	0.4806500	15	3	232	96051	126	235
        74	0.4807100	15	7	209	96032	143	216
        75	0.4807500	15	3	216	95757	123	219
        76	0.4808000	15	2	191	96145	126	193
        77	0.4808500	15	4	169	96176	122	173
        78	0.4808900	15	3	148	95580	125	151
        79	0.4809600	15	0	165	95671	85	165
        80	0.4810000	15	2	153	95925	109	155
        81	0.4810400	15	4	143	95958	108	147
        82	0.4811000	15	0	129	95477	75	129
        83	0.4811500	15	2	142	95955	90	144
        84	0.4812000	15	0	122	96166	92	122
        85	0.4812500	15	4	114	95424	95	118
        86	0.4813000	15	3	122	95819	86	125
        87	0.4813500	15	1	115	96265	91	116
        88	0.4814100	15	2	113	96352	73	115
        89	0.4814400	15	1	108	95952	82	109
        90	0.4815000	15	1	103	95939	76	104
*stopped by user: 26/10/2023 10:17:08
