*Begin rocking: 28/10/2023 18:44:20
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4775000	5	1	288	33823	7	289
         1	0.4775600	5	0	358	33974	4	358
         2	0.4776000	5	1	404	33745	5	405
         3	0.4776500	5	0	486	34157	7	486
         4	0.4777000	5	0	544	33859	10	544
         5	0.4777500	5	0	747	33841	7	747
         6	0.4778000	5	2	860	34131	0	862
         7	0.4778500	5	1	1240	34058	5	1241
         8	0.4779000	5	2	1520	33954	6	1522
         9	0.4779500	5	3	1812	34036	8	1815
        10	0.4780100	5	2	2274	33983	7	2276
        11	0.4780400	5	1	2357	33924	11	2358
        12	0.4781100	5	3	2562	33910	5	2565
        13	0.4781600	5	2	2415	34108	5	2417
        14	0.4782000	5	2	2253	33980	2	2255
        15	0.4782600	5	0	1821	33750	7	1821
        16	0.4783100	5	0	1520	33817	6	1520
        17	0.4783400	5	0	1231	33742	5	1231
        18	0.4784100	5	1	1108	33909	11	1109
        19	0.4784500	5	2	918	33906	4	920
        20	0.4785100	5	6	714	33877	2	720
        21	0.4785500	5	5	582	33844	3	587
        22	0.4786100	5	8	551	33910	3	559
        23	0.4786600	5	13	573	34020	11	586
        24	0.4787000	5	21	604	33870	11	625
        25	0.4787500	5	24	653	33802	5	677
        26	0.4788100	5	36	537	33806	4	573
        27	0.4788500	5	60	595	33899	3	655
        28	0.4789200	5	101	588	33837	5	689
        29	0.4789600	5	123	708	33796	7	831
        30	0.4790200	5	191	883	33727	1	1074
        31	0.4790500	5	239	1094	33713	7	1333
        32	0.4791000	5	307	1412	33703	4	1719
        33	0.4791500	5	286	1749	33869	4	2035
        34	0.4792100	5	310	2083	33933	6	2393
        35	0.4792500	5	348	2283	33780	12	2631
        36	0.4793000	5	371	2362	34038	8	2733
        37	0.4793600	5	336	2388	34049	6	2724
        38	0.4794000	5	262	2262	33905	4	2524
        39	0.4794500	5	175	1948	32413	4	2123
        40	0.4794900	5	138	1757	33051	3	1895
        41	0.4795500	5	116	1381	33170	7	1497
        42	0.4796100	5	79	1102	33003	8	1181
        43	0.4796600	5	82	844	33185	4	926
        44	0.4797100	5	48	648	33191	6	696
        45	0.4797500	5	47	542	33266	4	589
        46	0.4798000	5	16	465	33107	4	481
        47	0.4798600	5	20	360	33020	4	380
        48	0.4799000	5	13	328	33312	5	341
        49	0.4799600	5	6	239	33322	5	245
        50	0.4800100	5	6	230	33157	4	236
*stopped by user: 28/10/2023 18:50:04
