*Begin rocking: 27/10/2023 18:46:53
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776000	5	1	9	33122	2	10
         1	0.4776500	5	5	6	32758	5	11
         2	0.4777000	5	7	22	33148	4	29
         3	0.4777500	5	12	29	33075	4	41
         4	0.4778000	5	24	42	33038	2	66
         5	0.4778500	5	29	79	32944	4	108
         6	0.4778900	5	48	90	32930	8	138
         7	0.4779500	5	43	166	33239	4	209
         8	0.4780100	5	62	268	32644	1	330
         9	0.4780500	5	73	397	33236	1	470
        10	0.4781100	5	106	487	32812	4	593
        11	0.4781400	5	106	605	32756	1	711
        12	0.4782000	5	108	622	33759	2	730
        13	0.4782500	5	117	590	33585	2	707
        14	0.4783000	5	84	492	33914	4	576
        15	0.4783500	5	94	407	34061	4	501
        16	0.4784000	5	56	253	33885	2	309
        17	0.4784500	5	57	118	33524	5	175
        18	0.4784900	5	31	74	33632	2	105
        19	0.4785400	5	21	34	33252	3	55
        20	0.4786100	5	12	30	32720	5	42
        21	0.4786600	5	7	6	33241	3	13
        22	0.4787100	5	3	6	33275	3	9
        23	0.4787600	5	2	3	32542	2	5
        24	0.4788200	5	0	2	33752	1	2
        25	0.4788600	5	1	10	33882	1	11
        26	0.4789000	5	3	22	33596	1	25
        27	0.4789600	5	0	23	33673	8	23
        28	0.4790100	5	1	3	33497	2	4
        29	0.4790600	5	0	9	33069	3	9
        30	0.4791100	5	1	11	33330	5	12
        31	0.4791600	5	0	20	33180	5	20
        32	0.4792100	5	1	43	33289	4	44
        33	0.4792500	5	1	91	32970	0	92
        34	0.4793000	5	0	182	33195	4	182
        35	0.4793600	5	1	345	33441	3	346
        36	0.4794000	5	0	469	33204	2	469
        37	0.4794600	5	0	619	33221	2	619
        38	0.4795100	5	0	592	32811	1	592
        39	0.4795500	5	0	632	32950	4	632
        40	0.4796000	5	0	541	33201	5	541
        41	0.4796700	5	1	401	32534	4	402
        42	0.4796900	5	1	313	32534	2	314
        43	0.4797600	5	0	166	32977	2	166
        44	0.4798100	5	0	135	32961	4	135
        45	0.4798600	5	0	68	33012	1	68
        46	0.4798900	5	0	53	32826	5	53
        47	0.4799500	5	0	34	32755	1	34
        48	0.4800100	5	0	20	33191	2	20
        49	0.4800600	5	1	11	33003	4	12
        50	0.4801100	5	0	7	32327	6	7
        51	0.4801500	5	0	7	32933	6	7
        52	0.4802100	5	0	3	32556	3	3
        53	0.4802500	5	0	3	33092	0	3
        54	0.4803100	5	0	3	32728	1	3
        55	0.4803600	5	0	4	32724	2	4
        56	0.4804000	5	0	0	33754	2	0
        57	0.4804500	5	0	1	33768	4	1
        58	0.4805000	5	0	3	34231	2	3
        59	0.4805500	5	0	3	34114	4	3
        60	0.4806000	5	0	2	33994	1	2
        61	0.4806600	5	0	0	33996	3	0
        62	0.4806900	5	0	0	34037	2	0
        63	0.4807500	5	0	0	34103	1	0
        64	0.4807900	5	0	0	34076	4	0
        65	0.4808600	5	0	2	34096	1	2
        66	0.4809000	5	0	4	33816	2	4
        67	0.4809500	5	0	2	33152	1	2
        68	0.4810000	5	0	1	33374	5	1
        69	0.4810400	5	0	3	32718	3	3
        70	0.4811200	5	0	5	33453	2	5
        71	0.4811400	5	1	4	33439	6	5
        72	0.4812000	5	0	1	34008	1	1
        73	0.4812600	5	0	1	34433	2	1
        74	0.4813100	5	0	3	34253	3	3
        75	0.4813600	5	0	1	34302	2	1
        76	0.4814000	5	0	2	34533	4	2
        77	0.4814600	5	0	1	34265	10	1
        78	0.4815200	5	0	1	34232	2	1
        79	0.4815600	5	0	0	33493	4	0
        80	0.4816000	5	0	0	33587	3	0
        81	0.4816500	5	0	0	33543	3	0
        82	0.4817100	5	0	5	33136	5	5
        83	0.4817500	5	0	2	32645	6	2
        84	0.4817900	5	0	0	33363	3	0
        85	0.4818600	5	0	0	32932	2	0
        86	0.4819100	5	0	1	32855	2	1
        87	0.4819500	5	0	2	33075	5	2
        88	0.4820000	5	0	0	33147	3	0
        89	0.4820500	5	0	2	32771	4	2
        90	0.4821100	5	1	1	32756	5	2
        91	0.4821500	5	0	3	33589	4	3
        92	0.4822000	5	0	0	33656	7	0
        93	0.4822500	5	0	3	33674	3	3
        94	0.4823000	5	0	1	33727	3	1
        95	0.4823500	5	0	1	33641	1	1
*stopped by user: 27/10/2023 18:57:44
