*Begin rocking: 24/10/2023 16:37:33
*Points: 0
*
*notes: 
*Rho-Axis: 2.440
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4783100	2	884	1598	12726	2	2482
         1	0.4783500	2	1142	2180	12836	1	3322
         2	0.4784000	2	1306	2837	12872	1	4143
         3	0.4784500	2	1533	3346	12600	0	4879
         4	0.4784900	2	1625	3638	12800	1	5263
         5	0.4785500	2	1573	3694	12659	1	5267
         6	0.4786100	2	1526	3459	12736	0	4985
         7	0.4786400	2	1358	3037	12578	1	4395
         8	0.4787000	2	1142	2385	12741	0	3527
         9	0.4787600	2	930	1833	12725	2	2763
        10	0.4788100	2	706	1170	12843	1	1876
*stopped by user: 24/10/2023 16:38:14
