*Begin rocking: 27/10/2023 15:38:38
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4776100	5	2	2	34618	3	4
         1	0.4776500	5	0	1	34235	3	1
         2	0.4777000	5	6	3	34458	1	9
         3	0.4777400	5	11	5	34313	3	16
         4	0.4778000	5	18	14	33398	1	32
         5	0.4778700	5	28	25	33364	2	53
         6	0.4779000	5	45	64	33521	3	109
         7	0.4779500	5	73	130	33238	5	203
         8	0.4780000	5	108	277	33526	6	385
         9	0.4780500	5	166	576	33492	3	742
        10	0.4781000	5	166	859	33295	6	1025
        11	0.4781600	5	238	1173	33491	8	1411
        12	0.4782000	5	226	1273	33567	4	1499
        13	0.4782600	5	236	1257	33331	7	1493
        14	0.4783100	5	202	1111	33211	5	1313
        15	0.4783600	5	149	806	33323	6	955
        16	0.4783900	5	106	512	33465	5	618
        17	0.4784600	5	70	203	33461	2	273
        18	0.4785100	5	61	81	33224	5	142
        19	0.4785500	5	33	41	33306	7	74
        20	0.4786100	5	27	86	33620	2	113
        21	0.4786600	5	27	21	33355	5	48
        22	0.4787000	5	8	6	33420	3	14
        23	0.4787500	5	8	2	33549	4	10
        24	0.4788100	5	4	2	33373	5	6
        25	0.4788500	5	3	1	33376	3	4
        26	0.4789100	5	1	33	33597	3	34
        27	0.4789600	5	6	79	33375	2	85
        28	0.4790100	5	0	14	33555	1	14
        29	0.4790500	5	3	2	33831	4	5
        30	0.4791100	5	2	10	33701	6	12
        31	0.4791500	5	4	7	33650	7	11
        32	0.4792100	5	2	23	33720	4	25
        33	0.4792600	5	2	51	33315	4	53
        34	0.4793000	5	5	118	33388	3	123
        35	0.4793500	5	5	325	33185	4	330
        36	0.4794000	5	9	712	33455	3	721
        37	0.4794600	5	13	1107	33386	3	1120
        38	0.4795000	5	10	1215	33517	2	1225
        39	0.4795500	5	13	1242	33592	5	1255
        40	0.4795900	5	16	1256	33616	1	1272
        41	0.4796500	5	10	1067	33382	4	1077
        42	0.4797000	5	10	842	33454	4	852
        43	0.4797400	5	8	549	33796	2	557
        44	0.4798000	5	8	173	33555	4	181
        45	0.4798500	5	7	84	33611	1	91
        46	0.4799200	5	0	31	33499	6	31
        47	0.4799500	5	1	9	33399	4	10
*stopped by user: 27/10/2023 15:44:02
