*Begin rocking: 28/10/2023 16:35:02
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4775000	5	0	15	33610	2	15
         1	0.4775500	5	0	31	33522	5	31
         2	0.4776100	5	0	56	33765	11	56
         3	0.4776600	5	0	105	33424	2	105
         4	0.4777000	5	1	184	33397	2	185
         5	0.4777700	5	0	294	33275	4	294
         6	0.4778000	5	0	446	33455	2	446
         7	0.4778600	5	1	636	33393	10	637
         8	0.4779000	5	0	824	33363	5	824
         9	0.4779500	5	2	1006	33251	8	1008
        10	0.4780100	5	0	1095	33288	5	1095
        11	0.4780500	5	2	1136	33175	0	1138
        12	0.4781000	5	1	1011	33354	6	1012
        13	0.4781500	5	0	750	33254	4	750
        14	0.4782000	5	0	498	33129	6	498
        15	0.4782600	5	0	313	33180	3	313
        16	0.4783000	5	1	225	33218	5	226
        17	0.4783500	5	2	154	32991	4	156
        18	0.4784000	5	3	63	33265	5	66
        19	0.4784600	5	3	18	33943	4	21
        20	0.4785000	5	4	5	34119	5	9
        21	0.4785500	5	4	7	33701	7	11
        22	0.4786100	5	17	52	34034	2	69
        23	0.4786500	5	21	49	33799	8	70
        24	0.4787100	5	16	12	34012	4	28
        25	0.4787500	5	22	12	33943	5	34
        26	0.4788000	5	33	40	34152	6	73
        27	0.4788500	5	56	101	34212	7	157
        28	0.4789100	5	69	175	34076	5	244
        29	0.4789600	5	108	366	33946	7	474
        30	0.4790000	5	163	552	34216	2	715
        31	0.4790500	5	156	749	33783	2	905
        32	0.4791000	5	208	998	33704	5	1206
        33	0.4791500	5	218	1137	33396	8	1355
        34	0.4792000	5	244	1100	33468	3	1344
        35	0.4792600	5	213	1013	33395	0	1226
        36	0.4793100	5	216	887	33484	4	1103
        37	0.4793500	5	171	733	33397	3	904
        38	0.4794000	5	113	448	33719	9	561
        39	0.4794500	5	107	283	33416	4	390
        40	0.4795000	5	84	173	33340	1	257
        41	0.4795600	5	52	89	33256	2	141
        42	0.4796000	5	42	59	33615	1	101
        43	0.4796600	5	32	32	33128	5	64
        44	0.4797200	5	11	18	33274	2	29
        45	0.4797400	5	10	13	33428	5	23
        46	0.4798000	5	10	8	33132	9	18
        47	0.4798600	5	5	4	33175	9	9
        48	0.4799000	5	5	0	33386	5	5
        49	0.4799600	5	2	5	33305	8	7
*stopped by user: 28/10/2023 16:40:40
