*Begin rocking: 28/10/2023 17:10:06
*Points: 0
*
*notes: 
*Rho-Axis: 2.360
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.4775100	5	2	17	33296	5	19
         1	0.4775500	5	1	21	33679	5	22
         2	0.4776000	5	3	36	34108	9	39
         3	0.4776600	5	4	55	33821	4	59
         4	0.4777000	5	9	105	33882	2	114
         5	0.4777500	5	16	171	33923	3	187
         6	0.4778000	5	21	312	34012	5	333
         7	0.4778500	5	19	430	34277	5	449
         8	0.4779000	5	32	643	33860	2	675
         9	0.4779500	5	37	878	34136	4	915
        10	0.4780100	5	34	947	34041	4	981
        11	0.4780500	5	39	1051	34220	4	1090
        12	0.4781100	5	29	1030	33895	9	1059
        13	0.4781600	5	28	882	33934	6	910
        14	0.4782000	5	19	695	34055	7	714
        15	0.4782600	5	16	527	33594	4	543
        16	0.4783100	5	14	310	33982	5	324
        17	0.4783500	5	10	222	34068	5	232
        18	0.4784000	5	10	150	34182	3	160
        19	0.4784500	5	5	35	33595	2	40
        20	0.4785000	5	4	20	34097	3	24
        21	0.4785500	5	6	3	33916	9	9
        22	0.4786100	5	5	17	33813	4	22
        23	0.4786400	5	8	65	34252	3	73
        24	0.4787000	5	10	71	33910	4	81
        25	0.4787600	5	14	17	33976	10	31
        26	0.4788100	5	22	27	34129	2	49
        27	0.4788500	5	32	65	34042	5	97
        28	0.4789000	5	62	108	33762	0	170
        29	0.4789500	5	75	248	33492	6	323
        30	0.4790100	5	105	422	33719	6	527
        31	0.4790600	5	135	625	33478	3	760
        32	0.4790900	5	156	801	33597	1	957
        33	0.4791500	5	167	1041	33817	4	1208
        34	0.4792100	5	195	1042	33600	5	1237
        35	0.4792500	5	181	1038	33658	3	1219
        36	0.4793000	5	190	948	33818	5	1138
        37	0.4793500	5	135	800	33393	5	935
        38	0.4794000	5	128	565	33654	7	693
        39	0.4794500	5	114	427	34024	3	541
        40	0.4795100	5	83	228	33412	7	311
        41	0.4795600	5	53	148	33353	2	201
        42	0.4796100	5	45	89	33693	8	134
        43	0.4796500	5	32	55	33500	6	87
        44	0.4797000	5	15	27	33689	4	42
*stopped by user: 28/10/2023 17:15:09
