# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.109375 20.0 1807 5235 5 3254 3794757434 7042 0.000000 0.000000
-1.889648 20.0 1517 6281 4 2762 3794757461 7798 0.000000 0.000000
-1.680908 20.0 1008 7398 7 1955 3794757487 8406 0.000000 0.000000
-1.472168 20.0 474 9216 3 822 3794757513 9690 0.000000 0.000000
-1.263428 20.0 405 9444 2 651 3794757539 9849 0.000000 0.000000
-1.054688 20.0 699 8454 2 1362 3794757565 9153 0.000000 0.000000
-0.845947 20.0 1099 7349 2 2070 3794757591 8448 0.000000 0.000000
-0.626221 20.0 1643 5715 3 3015 3794757618 7358 0.000000 0.000000
-0.428467 20.0 2022 4636 8 3803 3794757644 6658 0.000000 0.000000
-0.219727 20.0 2139 4253 8 3995 3794757670 6392 0.000000 0.000000
0.000000 20.0 1928 5120 7 3455 3794757696 7048 0.000000 0.000000
0.208740 20.0 1357 6612 4 2635 3794757722 7969 0.000000 0.000000
0.417480 20.0 868 8202 4 1443 3794757749 9070 0.000000 0.000000
0.626221 20.0 451 9340 1 744 3794757775 9791 0.000000 0.000000
0.834961 20.0 418 9511 6 716 3794757801 9929 0.000000 0.000000
1.054688 20.0 561 8808 3 1050 3794757827 9369 0.000000 0.000000
1.263428 20.0 1052 7256 2 2058 3794757854 8308 0.000000 0.000000
1.461182 20.0 1540 5853 4 3028 3794757880 7393 0.000000 0.000000
1.669922 20.0 1987 4676 2 3740 3794757906 6663 0.000000 0.000000
1.878662 20.0 2162 4141 5 4159 3794757932 6303 0.000000 0.000000
2.098389 20.0 1906 4917 4 3564 3794757958 6823 0.000000 0.000000
2.307129 20.0 1340 6786 6 2357 3794757984 8126 0.000000 0.000000
