* begin:	26/09/2023 19:32:00
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2_19pt_pi4_1500s.cfg
*
* no cfg file, sc file created manually
* 0	1.9995117	5.0	29768	53	31687	86492	3778595824	29821	0.0000000	0.0000000
* Date: 26/09/2023	Time: 19:57
* Pulsetime (탎):0.000003	Looptime (탎): 404.000000	BinWidth (탎): 3.000000	BinCount: 135	measured time (s): 1500.005000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.01	70	164
1	3.00	1500.01	173	311
2	6.00	1500.01	159	337
3	9.00	1500.01	188	432
4	12.00	1500.01	188	516
5	15.00	1500.01	190	554
6	18.00	1500.01	215	682
7	21.00	1500.01	236	723
8	24.00	1500.01	232	837
9	27.00	1500.01	280	869
10	30.00	1500.01	270	933
11	33.00	1500.01	282	944
12	36.00	1500.01	303	1037
13	39.00	1500.01	308	976
14	42.00	1500.01	307	978
15	45.00	1500.01	300	954
16	48.00	1500.01	322	973
17	51.00	1500.01	295	977
18	54.00	1500.01	292	1000
19	57.00	1500.01	250	927
20	60.00	1500.01	249	928
21	63.00	1500.01	230	867
22	66.00	1500.01	221	782
23	69.00	1500.01	207	620
24	72.00	1500.01	217	622
25	75.00	1500.01	187	501
26	78.00	1500.01	152	442
27	81.00	1500.01	171	377
28	84.00	1500.01	138	352
29	87.00	1500.01	157	338
30	90.00	1500.01	133	282
31	93.00	1500.01	134	270
32	96.00	1500.01	168	257
33	99.00	1500.01	154	240
34	102.00	1500.01	154	271
35	105.00	1500.01	156	289
36	108.00	1500.01	189	355
37	111.00	1500.01	172	352
38	114.00	1500.01	212	378
39	117.00	1500.01	224	480
40	120.00	1500.01	227	609
41	123.00	1500.01	224	617
42	126.00	1500.01	259	716
43	129.00	1500.01	272	752
44	132.00	1500.01	271	974
45	135.00	1500.01	296	931
46	138.00	1500.01	286	1037
47	141.00	1500.01	316	1011
48	144.00	1500.01	313	1155
49	147.00	1500.01	290	1025
50	150.00	1500.01	303	1073
51	153.00	1500.01	275	974
52	156.00	1500.01	286	991
53	159.00	1500.01	267	921
54	162.00	1500.01	259	923
55	165.00	1500.01	245	780
56	168.00	1500.01	218	725
57	171.00	1500.01	168	624
58	174.00	1500.01	174	525
59	177.00	1500.01	149	486
60	180.00	1500.01	158	403
61	183.00	1500.01	159	359
62	186.00	1500.01	156	329
63	189.00	1500.01	150	270
64	192.00	1500.01	170	277
65	195.00	1500.01	144	250
66	198.00	1500.01	160	257
67	201.00	1500.01	185	299
68	204.00	1500.01	159	286
69	207.00	1500.01	174	317
70	210.00	1500.01	166	339
71	213.00	1500.01	202	432
72	216.00	1500.01	209	514
73	219.00	1500.01	190	556
74	222.00	1500.01	256	632
75	225.00	1500.01	268	721
76	228.00	1500.01	272	797
77	231.00	1500.01	289	856
78	234.00	1500.01	279	928
79	237.00	1500.01	284	1027
80	240.00	1500.01	301	1013
81	243.00	1500.01	296	1006
82	246.00	1500.01	310	1077
83	249.00	1500.01	319	1051
84	252.00	1500.01	288	1069
85	255.00	1500.01	284	1014
86	258.00	1500.01	268	961
87	261.00	1500.01	252	868
88	264.00	1500.01	247	814
89	267.00	1500.01	232	754
90	270.00	1500.01	178	666
91	273.00	1500.01	205	557
92	276.00	1500.01	210	499
93	279.00	1500.01	155	442
94	282.00	1500.01	157	359
95	285.00	1500.01	152	330
96	288.00	1500.01	151	296
97	291.00	1500.01	177	324
98	294.00	1500.01	156	321
99	297.00	1500.01	163	263
100	300.00	1500.01	163	243
101	303.00	1500.01	168	275
102	306.00	1500.01	167	286
103	309.00	1500.01	181	365
104	312.00	1500.01	166	409
105	315.00	1500.01	212	431
106	318.00	1500.01	191	483
107	321.00	1500.01	235	589
108	324.00	1500.01	231	698
109	327.00	1500.01	234	770
110	330.00	1500.01	255	851
111	333.00	1500.01	277	958
112	336.00	1500.01	282	996
113	339.00	1500.01	294	1051
114	342.00	1500.01	257	1111
115	345.00	1500.01	258	1108
116	348.00	1500.01	272	1110
117	351.00	1500.01	307	999
118	354.00	1500.01	298	1020
119	357.00	1500.01	293	933
120	360.00	1500.01	274	938
121	363.00	1500.01	251	819
122	366.00	1500.01	231	810
123	369.00	1500.01	224	632
124	372.00	1500.01	216	638
125	375.00	1500.01	187	508
126	378.00	1500.01	202	456
127	381.00	1500.01	173	388
128	384.00	1500.01	187	315
129	387.00	1500.01	149	333
130	390.00	1500.01	161	306
131	393.00	1500.01	156	258
132	396.00	1500.01	150	276
133	399.00	1500.01	158	273
134	402.00	1500.01	165	283
* end: 26/09/2023 19:57:05
