# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.109375 300.0 6035 114581 36 230 3795436890 120616 0.000000 0.000000
-1.889648 300.0 3272 141400 39 230 3795437202 144672 0.000000 0.000000
-1.680908 300.0 1854 155156 44 220 3795437512 157010 0.000000 0.000000
-1.472168 300.0 2286 151073 43 211 3795437824 153359 0.000000 0.000000
-1.263428 300.0 4171 132348 46 204 3795438135 136519 0.000000 0.000000
-1.054688 300.0 7037 106729 54 237 3795438446 113766 0.000000 0.000000
-0.845947 300.0 9920 80776 45 211 3795438758 90696 0.000000 0.000000
-0.615234 300.0 11067 68477 53 207 3795439069 79544 0.000000 0.000000
-0.417480 300.0 10406 74897 39 201 3795439381 85303 0.000000 0.000000
-0.208740 300.0 8287 94721 46 224 3795439693 103008 0.000000 0.000000
0.000000 300.0 5361 121965 29 201 3795440004 127326 0.000000 0.000000
0.219727 300.0 2697 146885 55 209 3795440315 149582 0.000000 0.000000
0.417480 300.0 1638 157447 38 236 3795440626 159085 0.000000 0.000000
0.626221 300.0 2515 150649 35 210 3795440938 153164 0.000000 0.000000
0.834961 300.0 4829 127382 37 215 3795441249 132211 0.000000 0.000000
1.054688 300.0 7980 99203 39 206 3795441560 107183 0.000000 0.000000
1.252441 300.0 10483 77177 41 203 3795441872 87660 0.000000 0.000000
1.472168 300.0 11322 67812 47 203 3795442183 79134 0.000000 0.000000
1.669922 300.0 10346 78243 40 222 3795442495 88589 0.000000 0.000000
1.889648 300.0 7567 101648 55 205 3795442806 109215 0.000000 0.000000
2.087402 300.0 4637 128969 35 212 3795443116 133606 0.000000 0.000000
2.296143 300.0 2335 150047 38 219 3795443427 152382 0.000000 0.000000
