* begin:	16/09/2023 15:14:36
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_A1_19pt_pi8_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1495100	5.0	33231	40	30689	98148	3777716380	33271	0.0000000	0.0000000
* Date: 16/09/2023	Time: 15:39
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1500.025000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.03	120	359
1	3.00	1500.03	237	668
2	6.00	1500.03	218	736
3	9.00	1500.03	225	683
4	12.00	1500.03	245	686
5	15.00	1500.03	234	645
6	18.00	1500.03	236	707
7	21.00	1500.03	228	676
8	24.00	1500.03	237	642
9	27.00	1500.03	210	683
10	30.00	1500.03	212	696
11	33.00	1500.03	214	670
12	36.00	1500.03	256	720
13	39.00	1500.03	217	680
14	42.00	1500.03	209	775
15	45.00	1500.03	235	731
16	48.00	1500.03	222	707
17	51.00	1500.03	253	640
18	54.00	1500.03	233	693
19	57.00	1500.03	243	704
20	60.00	1500.03	221	684
21	63.00	1500.03	237	665
22	66.00	1500.03	236	727
23	69.00	1500.03	228	701
24	72.00	1500.03	250	696
25	75.00	1500.03	212	678
26	78.00	1500.03	251	691
27	81.00	1500.03	257	626
28	84.00	1500.03	230	648
29	87.00	1500.03	240	622
30	90.00	1500.03	240	658
31	93.00	1500.03	222	622
32	96.00	1500.03	239	644
33	99.00	1500.03	224	644
34	102.00	1500.03	219	627
35	105.00	1500.03	205	635
36	108.00	1500.03	251	690
37	111.00	1500.03	213	662
38	114.00	1500.03	227	716
39	117.00	1500.03	213	684
40	120.00	1500.03	235	656
41	123.00	1500.03	225	675
42	126.00	1500.03	239	687
43	129.00	1500.03	209	678
44	132.00	1500.03	232	723
45	135.00	1500.03	225	741
46	138.00	1500.03	208	654
47	141.00	1500.03	219	658
48	144.00	1500.03	210	672
49	147.00	1500.03	214	748
50	150.00	1500.03	259	675
51	153.00	1500.03	211	695
52	156.00	1500.03	245	689
53	159.00	1500.03	229	666
54	162.00	1500.03	222	674
55	165.00	1500.03	231	711
56	168.00	1500.03	237	701
57	171.00	1500.03	244	698
58	174.00	1500.03	251	738
59	177.00	1500.03	235	717
60	180.00	1500.03	252	673
61	183.00	1500.03	224	641
62	186.00	1500.03	253	665
63	189.00	1500.03	228	643
64	192.00	1500.03	201	649
65	195.00	1500.03	249	668
66	198.00	1500.03	238	645
67	201.00	1500.03	223	627
68	204.00	1500.03	212	668
69	207.00	1500.03	237	661
70	210.00	1500.03	216	686
71	213.00	1500.03	200	630
72	216.00	1500.03	225	673
73	219.00	1500.03	218	696
74	222.00	1500.03	227	686
75	225.00	1500.03	229	704
76	228.00	1500.03	229	679
77	231.00	1500.03	227	681
78	234.00	1500.03	217	680
79	237.00	1500.03	227	708
80	240.00	1500.03	240	686
81	243.00	1500.03	185	680
82	246.00	1500.03	250	687
83	249.00	1500.03	208	740
84	252.00	1500.03	234	723
85	255.00	1500.03	232	673
86	258.00	1500.03	225	671
87	261.00	1500.03	212	687
88	264.00	1500.03	249	710
89	267.00	1500.03	259	734
90	270.00	1500.03	256	723
91	273.00	1500.03	216	656
92	276.00	1500.03	229	629
93	279.00	1500.03	253	662
94	282.00	1500.03	246	697
95	285.00	1500.03	227	651
96	288.00	1500.03	232	656
97	291.00	1500.03	218	639
98	294.00	1500.03	260	622
99	297.00	1500.03	233	651
100	300.00	1500.03	224	593
101	303.00	1500.03	238	660
102	306.00	1500.03	209	678
103	309.00	1500.03	211	658
104	312.00	1500.03	232	637
105	315.00	1500.03	216	698
106	318.00	1500.03	231	678
107	321.00	1500.03	216	656
108	324.00	1500.03	242	713
109	327.00	1500.03	243	661
110	330.00	1500.03	247	685
111	333.00	1500.03	229	670
112	336.00	1500.03	244	674
113	339.00	1500.03	233	645
114	342.00	1500.03	252	730
115	345.00	1500.03	226	735
116	348.00	1500.03	222	720
117	351.00	1500.03	228	701
118	354.00	1500.03	218	725
119	357.00	1500.03	226	683
120	360.00	1500.03	227	672
121	363.00	1500.03	227	709
122	366.00	1500.03	208	690
123	369.00	1500.03	211	673
124	372.00	1500.03	222	706
125	375.00	1500.03	225	692
126	378.00	1500.03	218	663
127	381.00	1500.03	205	669
128	384.00	1500.03	243	676
129	387.00	1500.03	219	677
130	390.00	1500.03	216	658
131	393.00	1500.03	213	647
132	396.00	1500.03	244	623
133	399.00	1500.03	230	622
134	402.00	1500.03	220	666
135	405.00	1500.03	234	663
136	408.00	1500.03	238	661
137	411.00	1500.03	239	684
138	414.00	1500.03	253	649
139	417.00	1500.03	233	634
140	420.00	1500.03	265	651
141	423.00	1500.03	215	699
142	426.00	1500.03	271	715
143	429.00	1500.03	218	699
144	432.00	1500.03	239	708
* end: 16/09/2023 15:39:41
