# Coil O-Beam err ps_pos
-1.7500000 27.7350841 9.2195445 109.7998050
-1.5000000 95.6326800 14.2126704 109.7998050
-1.2500000 328.9757757 24.9799920 109.7998050
-1.0000000 724.5237680 35.4823900 109.7998050
-0.7500000 815.9341599 39.0896406 109.7998050
-0.5000000 898.7594009 40.5339364 109.7998050
-0.2500000 709.1370882 36.4005494 109.7998050
0.0000000 423.6680217 28.4780617 109.7998050
0.2500000 122.8328511 17.0000000 109.7998050
0.5000000 11.5778344 8.2462113 109.7998050
0.7500000 114.2700958 14.9666295 109.7998050
1.0000000 367.9898874 25.8650343 109.7998050
1.2500000 678.7308193 34.9141805 109.7998050
1.5000000 794.0596203 38.8458492 109.7998050
1.7500000 843.1556853 39.8246155 109.7998050
