# Coil O-Beam err ps_pos
-1.7500000 32.9468563 7.8740079 110.0996090
-1.5000000 26.2177857 8.9442719 110.0996090
-1.2500000 50.3884193 15.2970585 110.0996090
-1.0000000 127.5409439 22.0227155 110.0996090
-0.7500000 100.4672086 24.3721152 110.0996090
-0.5000000 173.1872538 26.4764046 110.0996090
-0.2500000 163.8291303 24.6576560 110.0996090
0.0000000 115.0409652 19.9248588 110.0996090
0.2500000 72.5052515 13.7840488 110.0996090
0.5000000 31.8447478 7.7459667 110.0996090
0.7500000 31.0269622 9.3273791 110.0996090
1.0000000 56.1396206 15.6204994 110.0996090
1.2500000 131.2331470 22.2036033 110.0996090
1.5000000 172.1271479 25.8456960 110.0996090
1.7500000 156.9158823 26.1533937 110.0996090
