# Coil O-Beam err ps_pos
-1.7500000 50.8465037 10.3440804 110.2504880
-1.5000000 10.9971593 9.4868330 110.2504880
-1.2500000 150.8199214 19.5703858 110.2504880
-1.0000000 381.3816954 28.7228132 110.2504880
-0.7500000 536.1600458 33.9116499 110.2504880
-0.5000000 561.2409413 34.9857114 110.2504880
-0.2500000 424.6398672 31.4960315 110.2504880
0.0000000 367.4734881 27.2029410 110.2504880
0.2500000 147.0763825 17.8044938 110.2504880
0.5000000 30.1278370 9.2195445 110.2504880
0.7500000 51.4983846 11.5325626 110.2504880
1.0000000 156.7166635 19.8494332 110.2504880
1.2500000 335.0749377 28.0000000 110.2504880
1.5000000 528.1465143 33.8378486 110.2504880
1.7500000 564.9384439 35.0285598 110.2504880
