# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.516113 20.0 6057 9307 150009 5 3795989716 15364 0.000000 0.000000
-1.417236 20.0 4729 10622 149957 2 3795989742 15351 0.000000 0.000000
-1.318359 20.0 3578 11594 149732 3 3795989768 15172 0.000000 0.000000
-1.230469 20.0 2805 12267 150073 2 3795989794 15072 0.000000 0.000000
-1.142578 20.0 2233 13207 149567 7 3795989820 15440 0.000000 0.000000
-1.065674 20.0 1737 13489 149818 3 3795989846 15226 0.000000 0.000000
-0.955811 20.0 1726 13822 149809 3 3795989873 15548 0.000000 0.000000
-0.867920 20.0 1884 13278 149603 5 3795989899 15162 0.000000 0.000000
-0.791016 20.0 2385 12936 149689 5 3795989925 15321 0.000000 0.000000
-0.703125 20.0 3125 12157 150018 5 3795989951 15282 0.000000 0.000000
-0.593262 20.0 4202 11201 149903 3 3795989977 15403 0.000000 0.000000
-0.505371 20.0 5310 9911 149768 0 3795990003 15221 0.000000 0.000000
-0.417480 20.0 6334 8838 150113 4 3795990029 15172 0.000000 0.000000
-0.329590 20.0 7701 7808 150001 5 3795990055 15509 0.000000 0.000000
-0.241699 20.0 8152 6982 150019 3 3795990081 15134 0.000000 0.000000
-0.153809 20.0 9157 6206 149765 1 3795990108 15363 0.000000 0.000000
-0.043945 20.0 9667 5604 149950 5 3795990134 15271 0.000000 0.000000
0.043945 20.0 9975 5526 149917 4 3795990160 15501 0.000000 0.000000
0.120850 20.0 9862 5556 149564 3 3795990186 15418 0.000000 0.000000
0.197754 20.0 9373 5827 149504 1 3795990212 15200 0.000000 0.000000
0.285645 20.0 8918 6433 149591 4 3795990238 15351 0.000000 0.000000
0.384522 20.0 7924 7428 149566 2 3795990264 15352 0.000000 0.000000
0.472412 20.0 6773 8409 149565 1 3795990290 15182 0.000000 0.000000
0.571289 20.0 5787 9770 149457 2 3795990317 15557 0.000000 0.000000
0.659180 20.0 4877 10434 149433 2 3795990343 15311 0.000000 0.000000
0.747070 20.0 3584 11753 149533 6 3795990369 15337 0.000000 0.000000
0.834961 20.0 2709 12700 149325 1 3795990395 15409 0.000000 0.000000
0.933838 20.0 2107 13365 149751 2 3795990421 15472 0.000000 0.000000
1.010742 20.0 1700 13543 149634 3 3795990447 15243 0.000000 0.000000
1.109619 20.0 1682 13929 149885 3 3795990473 15611 0.000000 0.000000
1.186523 20.0 1897 13389 149455 4 3795990499 15286 0.000000 0.000000
1.285400 20.0 2470 12832 149455 2 3795990526 15302 0.000000 0.000000
1.373291 20.0 3167 12105 149645 1 3795990552 15272 0.000000 0.000000
1.472168 20.0 4280 11078 149830 3 3795990578 15358 0.000000 0.000000
1.549072 20.0 5219 10061 149751 2 3795990604 15280 0.000000 0.000000
