# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.494141 20.0 9323 5984 149757 5 3795987047 15307 0.000000 0.000000
-1.406250 20.0 9674 5730 149566 2 3795987074 15404 0.000000 0.000000
-1.329346 20.0 9777 5706 149580 2 3795987100 15483 0.000000 0.000000
-1.230469 20.0 9209 5925 149443 4 3795987126 15134 0.000000 0.000000
-1.142578 20.0 8870 6539 149420 0 3795987152 15409 0.000000 0.000000
-1.065674 20.0 8109 7078 149253 5 3795987178 15187 0.000000 0.000000
-0.955811 20.0 7024 8265 149576 4 3795987204 15289 0.000000 0.000000
-0.867920 20.0 6087 9398 149890 2 3795987230 15485 0.000000 0.000000
-0.780029 20.0 5059 10274 149818 4 3795987256 15333 0.000000 0.000000
-0.692139 20.0 3823 11496 149794 5 3795987283 15319 0.000000 0.000000
-0.604248 20.0 3051 12249 149588 3 3795987309 15300 0.000000 0.000000
-0.505371 20.0 2134 13229 149624 3 3795987335 15363 0.000000 0.000000
-0.406494 20.0 1835 13371 149752 6 3795987361 15206 0.000000 0.000000
-0.351562 20.0 1731 13728 149511 2 3795987387 15459 0.000000 0.000000
-0.241699 20.0 1732 13652 149583 3 3795987413 15384 0.000000 0.000000
-0.153809 20.0 2350 13123 149570 2 3795987439 15473 0.000000 0.000000
-0.043945 20.0 3071 12219 149670 4 3795987465 15290 0.000000 0.000000
0.032959 20.0 3946 11372 149665 2 3795987492 15318 0.000000 0.000000
0.109863 20.0 4886 10491 149468 2 3795987518 15377 0.000000 0.000000
0.208740 20.0 5974 9240 149465 1 3795987544 15214 0.000000 0.000000
0.296631 20.0 7008 8418 149591 3 3795987570 15426 0.000000 0.000000
0.384522 20.0 8082 7198 149631 4 3795987596 15280 0.000000 0.000000
0.472412 20.0 8880 6437 149610 0 3795987622 15317 0.000000 0.000000
0.571289 20.0 9428 5877 149650 4 3795987648 15305 0.000000 0.000000
0.659180 20.0 9799 5566 149411 2 3795987675 15365 0.000000 0.000000
0.747070 20.0 9994 5465 149579 1 3795987701 15459 0.000000 0.000000
0.834961 20.0 9495 5633 149544 1 3795987727 15128 0.000000 0.000000
0.933838 20.0 8978 6462 149606 3 3795987753 15440 0.000000 0.000000
1.021729 20.0 8104 7394 149937 1 3795987779 15498 0.000000 0.000000
1.098633 20.0 7139 8303 149450 5 3795987805 15442 0.000000 0.000000
1.197510 20.0 6161 9366 149635 1 3795987831 15527 0.000000 0.000000
1.285400 20.0 4923 10231 149801 5 3795987857 15154 0.000000 0.000000
1.384277 20.0 3757 11456 149785 1 3795987884 15213 0.000000 0.000000
1.483154 20.0 2871 12375 149948 2 3795987910 15246 0.000000 0.000000
1.560059 20.0 2218 13225 149867 0 3795987936 15443 0.000000 0.000000
