#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.988525 10.0 368 1412 63359 1106 3776346787 2886 0.000000 0.000000
-1.801758 10.0 378 1495 63195 1086 3776346804 2959 0.000000 0.000000
-1.604004 10.0 327 1689 62648 812 3776346821 2828 0.000000 0.000000
-1.384277 10.0 261 2405 62584 456 3776346838 3122 0.000000 0.000000
-1.208496 10.0 158 2785 62543 231 3776346855 3174 0.000000 0.000000
-0.999756 10.0 146 2855 62374 154 3776346871 3155 0.000000 0.000000
-0.812988 10.0 132 2631 61452 298 3776346888 3061 0.000000 0.000000
-0.604248 10.0 169 2426 61872 455 3776346905 3050 0.000000 0.000000
-0.395508 10.0 264 2028 62662 776 3776346922 3068 0.000000 0.000000
-0.208740 10.0 311 1478 62269 1023 3776346939 2812 0.000000 0.000000
0.000000 10.0 398 1402 62776 1107 3776346956 2907 0.000000 0.000000
0.175781 10.0 393 1628 62116 991 3776346973 3012 0.000000 0.000000
0.406494 10.0 338 1873 62242 813 3776346990 3024 0.000000 0.000000
0.593262 10.0 271 2392 64842 510 3776347007 3173 0.000000 0.000000
0.802002 10.0 183 2517 64404 257 3776347024 2957 0.000000 0.000000
0.988769 10.0 125 2906 64539 113 3776347041 3144 0.000000 0.000000
1.186523 10.0 124 2763 64384 228 3776347058 3115 0.000000 0.000000
1.384277 10.0 137 2595 64646 423 3776347075 3155 0.000000 0.000000
1.604004 10.0 289 1883 63512 891 3776347092 3063 0.000000 0.000000
1.801758 10.0 366 1506 65795 1135 3776347109 3007 0.000000 0.000000
1.988525 10.0 405 1297 65052 1174 3776347125 2876 0.000000 0.000000
