# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.010 31 105 -40.000
1.000 3600.010 55 150 -40.000
2.000 3600.010 48 190 -40.000
3.000 3600.010 73 172 -40.000
4.000 3600.010 67 172 -40.000
5.000 3600.010 54 175 -40.000
6.000 3600.010 52 175 -40.000
7.000 3600.010 38 149 -40.000
8.000 3600.010 56 146 -40.000
9.000 3600.010 54 141 -40.000
10.000 3600.010 46 174 -40.000
11.000 3600.010 51 165 -40.000
12.000 3600.010 60 161 -40.000
13.000 3600.010 53 157 -40.000
14.000 3600.010 52 159 -40.000
15.000 3600.010 60 167 -40.000
16.000 3600.010 59 177 -40.000
17.000 3600.010 40 191 -40.000
18.000 3600.010 72 174 -40.000
19.000 3600.010 62 171 -40.000
20.000 3600.010 60 158 -40.000
21.000 3600.010 61 166 -40.000
22.000 3600.010 51 170 -40.000
23.000 3600.010 65 152 -40.000
24.000 3600.010 51 155 -40.000
25.000 3600.010 56 118 -40.000
26.000 3600.010 59 137 -40.000
27.000 3600.010 46 148 -40.000
28.000 3600.010 62 136 -40.000
29.000 3600.010 46 163 -40.000
30.000 3600.010 58 188 -40.000
31.000 3600.010 57 171 -40.000
32.000 3600.010 62 188 -40.000
33.000 3600.010 61 163 -40.000
34.000 3600.010 62 189 -40.000
35.000 3600.010 66 164 -40.000
36.000 3600.010 61 179 -40.000
37.000 3600.010 51 154 -40.000
38.000 3600.010 71 145 -40.000
39.000 3600.010 50 145 -40.000
40.000 3600.010 56 139 -40.000
41.000 3600.010 42 160 -40.000
42.000 3600.010 62 160 -40.000
43.000 3600.010 63 133 -40.000
44.000 3600.010 61 167 -40.000
45.000 3600.010 54 182 -40.000
46.000 3600.010 63 177 -40.000
47.000 3600.010 56 190 -40.000
48.000 3600.010 63 186 -40.000
49.000 3600.010 67 169 -40.000
50.000 3600.010 52 158 -40.000
51.000 3600.010 61 168 -40.000
52.000 3600.010 64 183 -40.000
53.000 3600.010 55 175 -40.000
54.000 3600.010 65 166 -40.000
55.000 3600.010 56 138 -40.000
56.000 3600.010 53 143 -40.000
57.000 3600.010 55 150 -40.000
58.000 3600.010 76 140 -40.000
59.000 3600.010 53 138 -40.000
60.000 3600.010 53 159 -40.000
61.000 3600.010 51 164 -40.000
62.000 3600.010 63 196 -40.000
63.000 3600.010 62 168 -40.000
64.000 3600.010 68 181 -40.000
65.000 3600.010 60 174 -40.000
66.000 3600.010 65 213 -40.000
67.000 3600.010 45 185 -40.000
68.000 3600.010 53 183 -40.000
69.000 3600.010 54 158 -40.000
70.000 3600.010 52 161 -40.000
71.000 3600.010 54 135 -40.000
72.000 3600.010 60 141 -40.000
73.000 3600.010 48 128 -40.000
74.000 3600.010 75 157 -40.000
75.000 3600.010 52 165 -40.000
76.000 3600.010 54 176 -40.000
77.000 3600.010 58 154 -40.000
78.000 3600.010 56 205 -40.000
79.000 3600.010 72 194 -40.000
80.000 3600.010 50 183 -40.000
81.000 3600.010 55 169 -40.000
82.000 3600.010 77 175 -40.000
83.000 3600.010 45 180 -40.000
84.000 3600.010 59 177 -40.000
85.000 3600.010 51 125 -40.000
86.000 3600.010 68 139 -40.000
87.000 3600.010 65 137 -40.000
88.000 3600.010 58 142 -40.000
89.000 3600.010 56 130 -40.000
90.000 3600.010 60 156 -40.000
91.000 3600.010 43 136 -40.000
92.000 3600.010 60 172 -40.000
93.000 3600.010 52 144 -40.000
94.000 3600.010 48 169 -40.000
95.000 3600.010 58 162 -40.000
96.000 3600.010 60 187 -40.000
97.000 3600.010 62 191 -40.000
98.000 3600.010 57 213 -40.000
99.000 3600.010 54 170 -40.000
100.000 3600.010 61 167 -40.000
101.000 3600.010 57 143 -40.000
102.000 3600.010 58 161 -40.000
103.000 3600.010 73 155 -40.000
104.000 3600.010 55 149 -40.000
105.000 3600.010 49 129 -40.000
106.000 3600.010 66 129 -40.000
107.000 3600.010 61 149 -40.000
108.000 3600.010 53 142 -40.000
109.000 3600.010 56 158 -40.000
110.000 3600.010 61 184 -40.000
111.000 3600.010 50 200 -40.000
112.000 3600.010 68 195 -40.000
113.000 3600.010 53 175 -40.000
114.000 3600.010 54 171 -40.000
115.000 3600.010 60 185 -40.000
116.000 3600.010 67 185 -40.000
117.000 3600.010 63 150 -40.000
118.000 3600.010 52 168 -40.000
119.000 3600.010 53 131 -40.000
120.000 3600.010 55 142 -40.000
121.000 3600.010 57 160 -40.000
122.000 3600.010 61 161 -40.000
123.000 3600.010 56 157 -40.000
124.000 3600.010 64 156 -40.000
125.000 3600.010 62 169 -40.000
126.000 3600.010 48 177 -40.000
127.000 3600.010 54 151 -40.000
128.000 3600.010 64 208 -40.000
129.000 3600.010 50 184 -40.000
130.000 3600.010 68 209 -40.000
131.000 3600.010 60 180 -40.000
132.000 3600.010 71 193 -40.000
133.000 3600.010 63 170 -40.000
134.000 3600.010 62 139 -40.000
135.000 3600.010 62 150 -40.000
136.000 3600.010 49 158 -40.000
137.000 3600.010 56 122 -40.000
