# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.010 22 69 -80.000
1.000 3600.010 38 128 -80.000
2.000 3600.010 41 147 -80.000
3.000 3600.010 42 143 -80.000
4.000 3600.010 44 144 -80.000
5.000 3600.010 42 117 -80.000
6.000 3600.010 46 130 -80.000
7.000 3600.010 56 106 -80.000
8.000 3600.010 43 124 -80.000
9.000 3600.010 46 105 -80.000
10.000 3600.010 50 109 -80.000
11.000 3600.010 47 114 -80.000
12.000 3600.010 41 109 -80.000
13.000 3600.010 35 92 -80.000
14.000 3600.010 50 124 -80.000
15.000 3600.010 51 113 -80.000
16.000 3600.010 41 142 -80.000
17.000 3600.010 31 122 -80.000
18.000 3600.010 49 136 -80.000
19.000 3600.010 45 154 -80.000
20.000 3600.010 51 127 -80.000
21.000 3600.010 44 108 -80.000
22.000 3600.010 45 120 -80.000
23.000 3600.010 39 103 -80.000
24.000 3600.010 48 109 -80.000
25.000 3600.010 61 100 -80.000
26.000 3600.010 45 126 -80.000
27.000 3600.010 33 103 -80.000
28.000 3600.010 60 130 -80.000
29.000 3600.010 36 113 -80.000
30.000 3600.010 60 127 -80.000
31.000 3600.010 43 109 -80.000
32.000 3600.010 46 149 -80.000
33.000 3600.010 36 111 -80.000
34.000 3600.010 60 115 -80.000
35.000 3600.010 50 133 -80.000
36.000 3600.010 54 120 -80.000
37.000 3600.010 39 136 -80.000
38.000 3600.010 47 123 -80.000
39.000 3600.010 48 111 -80.000
40.000 3600.010 32 109 -80.000
41.000 3600.010 42 88 -80.000
42.000 3600.010 48 93 -80.000
43.000 3600.010 37 99 -80.000
44.000 3600.010 43 118 -80.000
45.000 3600.010 44 98 -80.000
46.000 3600.010 59 108 -80.000
47.000 3600.010 39 121 -80.000
48.000 3600.010 36 133 -80.000
49.000 3600.010 43 134 -80.000
50.000 3600.010 46 149 -80.000
51.000 3600.010 51 143 -80.000
52.000 3600.010 46 137 -80.000
53.000 3600.010 55 105 -80.000
54.000 3600.010 41 127 -80.000
55.000 3600.010 38 110 -80.000
56.000 3600.010 51 101 -80.000
57.000 3600.010 38 95 -80.000
58.000 3600.010 35 103 -80.000
59.000 3600.010 39 101 -80.000
60.000 3600.010 48 134 -80.000
61.000 3600.010 42 114 -80.000
62.000 3600.010 43 125 -80.000
63.000 3600.010 32 143 -80.000
64.000 3600.010 46 162 -80.000
65.000 3600.010 42 132 -80.000
66.000 3600.010 41 144 -80.000
67.000 3600.010 47 140 -80.000
68.000 3600.010 53 125 -80.000
69.000 3600.010 31 136 -80.000
70.000 3600.010 42 123 -80.000
71.000 3600.010 51 104 -80.000
72.000 3600.010 39 112 -80.000
73.000 3600.010 63 101 -80.000
74.000 3600.010 44 108 -80.000
75.000 3600.010 48 123 -80.000
76.000 3600.010 38 131 -80.000
77.000 3600.010 33 127 -80.000
