# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.030 16 82 40.000
1.000 3600.030 55 181 40.000
2.000 3600.030 56 165 40.000
3.000 3600.030 50 140 40.000
4.000 3600.030 50 151 40.000
5.000 3600.030 39 136 40.000
6.000 3600.030 57 149 40.000
7.000 3600.030 51 136 40.000
8.000 3600.030 42 137 40.000
9.000 3600.030 52 147 40.000
10.000 3600.030 59 162 40.000
11.000 3600.030 44 138 40.000
12.000 3600.030 49 140 40.000
13.000 3600.030 50 152 40.000
14.000 3600.030 41 157 40.000
15.000 3600.030 47 145 40.000
16.000 3600.030 53 184 40.000
17.000 3600.030 57 169 40.000
18.000 3600.030 51 148 40.000
19.000 3600.030 53 162 40.000
20.000 3600.030 49 149 40.000
21.000 3600.030 44 127 40.000
22.000 3600.030 57 149 40.000
23.000 3600.030 42 140 40.000
24.000 3600.030 49 153 40.000
25.000 3600.030 43 139 40.000
26.000 3600.030 42 147 40.000
27.000 3600.030 49 142 40.000
28.000 3600.030 50 161 40.000
29.000 3600.030 44 178 40.000
30.000 3600.030 55 139 40.000
31.000 3600.030 46 153 40.000
32.000 3600.030 58 176 40.000
33.000 3600.030 66 165 40.000
34.000 3600.030 35 153 40.000
35.000 3600.030 50 134 40.000
36.000 3600.030 50 156 40.000
37.000 3600.030 52 160 40.000
38.000 3600.030 52 134 40.000
39.000 3600.030 51 153 40.000
40.000 3600.030 49 146 40.000
41.000 3600.030 56 142 40.000
42.000 3600.030 57 149 40.000
43.000 3600.030 71 155 40.000
44.000 3600.030 58 150 40.000
45.000 3600.030 46 168 40.000
46.000 3600.030 51 167 40.000
47.000 3600.030 50 165 40.000
48.000 3600.030 61 165 40.000
49.000 3600.030 43 175 40.000
50.000 3600.030 53 165 40.000
51.000 3600.030 47 157 40.000
52.000 3600.030 47 109 40.000
53.000 3600.030 47 149 40.000
54.000 3600.030 45 143 40.000
55.000 3600.030 38 142 40.000
56.000 3600.030 48 145 40.000
57.000 3600.030 37 133 40.000
58.000 3600.030 49 143 40.000
59.000 3600.030 53 134 40.000
60.000 3600.030 50 176 40.000
61.000 3600.030 49 169 40.000
62.000 3600.030 49 162 40.000
63.000 3600.030 35 171 40.000
64.000 3600.030 43 198 40.000
65.000 3600.030 52 163 40.000
66.000 3600.030 63 147 40.000
67.000 3600.030 52 169 40.000
68.000 3600.030 48 148 40.000
69.000 3600.030 35 113 40.000
70.000 3600.030 54 127 40.000
71.000 3600.030 46 136 40.000
72.000 3600.030 51 126 40.000
73.000 3600.030 58 114 40.000
74.000 3600.030 48 141 40.000
75.000 3600.030 53 117 40.000
76.000 3600.030 46 166 40.000
77.000 3600.030 50 150 40.000
78.000 3600.030 47 181 40.000
79.000 3600.030 46 151 40.000
80.000 3600.030 51 196 40.000
81.000 3600.030 42 182 40.000
82.000 3600.030 72 165 40.000
83.000 3600.030 49 152 40.000
84.000 3600.030 56 161 40.000
85.000 3600.030 47 142 40.000
86.000 3600.030 46 148 40.000
87.000 3600.030 57 103 40.000
88.000 3600.030 49 124 40.000
89.000 3600.030 49 145 40.000
90.000 3600.030 46 133 40.000
91.000 3600.030 45 145 40.000
92.000 3600.030 52 154 40.000
93.000 3600.030 58 161 40.000
94.000 3600.030 51 173 40.000
95.000 3600.030 63 161 40.000
96.000 3600.030 55 193 40.000
97.000 3600.030 42 159 40.000
98.000 3600.030 50 174 40.000
99.000 3600.030 55 186 40.000
100.000 3600.030 44 154 40.000
101.000 3600.030 54 142 40.000
102.000 3600.030 46 162 40.000
103.000 3600.030 53 149 40.000
104.000 3600.030 49 141 40.000
105.000 3600.030 54 135 40.000
106.000 3600.030 61 145 40.000
107.000 3600.030 54 127 40.000
108.000 3600.030 52 151 40.000
109.000 3600.030 51 159 40.000
110.000 3600.030 39 166 40.000
111.000 3600.030 47 161 40.000
112.000 3600.030 53 163 40.000
113.000 3600.030 48 152 40.000
114.000 3600.030 51 162 40.000
115.000 3600.030 56 161 40.000
116.000 3600.030 58 167 40.000
117.000 3600.030 38 121 40.000
118.000 3600.030 54 131 40.000
119.000 3600.030 53 123 40.000
120.000 3600.030 54 120 40.000
121.000 3600.030 46 136 40.000
122.000 3600.030 56 142 40.000
123.000 3600.030 56 156 40.000
124.000 3600.030 55 149 40.000
125.000 3600.030 41 170 40.000
126.000 3600.030 52 190 40.000
127.000 3600.030 62 162 40.000
128.000 3600.030 65 194 40.000
129.000 3600.030 45 166 40.000
130.000 3600.030 60 173 40.000
131.000 3600.030 52 154 40.000
132.000 3600.030 52 148 40.000
133.000 3600.030 53 149 40.000
134.000 3600.030 57 149 40.000
135.000 3600.030 41 111 40.000
