* begin:	26/09/2023 06:33:55
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_A1_19pt_pi4_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1495000	5.0	18591	59	31660	34990	3778549138	18650	0.0000000	0.0000000
* Date: 26/09/2023	Time: 06:58
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1500.004000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.00	64	62
1	3.00	1500.00	128	124
2	6.00	1500.00	139	140
3	9.00	1500.00	134	136
4	12.00	1500.00	130	134
5	15.00	1500.00	114	134
6	18.00	1500.00	136	130
7	21.00	1500.00	166	149
8	24.00	1500.00	149	183
9	27.00	1500.00	169	198
10	30.00	1500.00	151	191
11	33.00	1500.00	141	200
12	36.00	1500.00	156	191
13	39.00	1500.00	131	186
14	42.00	1500.00	154	151
15	45.00	1500.00	145	152
16	48.00	1500.00	133	173
17	51.00	1500.00	149	128
18	54.00	1500.00	130	129
19	57.00	1500.00	125	140
20	60.00	1500.00	108	140
21	63.00	1500.00	105	156
22	66.00	1500.00	131	138
23	69.00	1500.00	101	161
24	72.00	1500.00	99	161
25	75.00	1500.00	127	190
26	78.00	1500.00	117	226
27	81.00	1500.00	116	305
28	84.00	1500.00	128	333
29	87.00	1500.00	129	361
30	90.00	1500.00	141	457
31	93.00	1500.00	129	400
32	96.00	1500.00	144	472
33	99.00	1500.00	110	462
34	102.00	1500.00	135	459
35	105.00	1500.00	121	416
36	108.00	1500.00	127	410
37	111.00	1500.00	120	341
38	114.00	1500.00	132	342
39	117.00	1500.00	156	312
40	120.00	1500.00	150	244
41	123.00	1500.00	150	191
42	126.00	1500.00	144	184
43	129.00	1500.00	147	168
44	132.00	1500.00	157	145
45	135.00	1500.00	153	141
46	138.00	1500.00	165	175
47	141.00	1500.00	131	142
48	144.00	1500.00	129	118
49	147.00	1500.00	127	127
50	150.00	1500.00	139	128
51	153.00	1500.00	119	114
52	156.00	1500.00	116	136
53	159.00	1500.00	129	127
54	162.00	1500.00	116	143
55	165.00	1500.00	114	128
56	168.00	1500.00	92	142
57	171.00	1500.00	117	165
58	174.00	1500.00	112	201
59	177.00	1500.00	125	252
60	180.00	1500.00	131	274
61	183.00	1500.00	138	340
62	186.00	1500.00	108	398
63	189.00	1500.00	126	395
64	192.00	1500.00	143	417
65	195.00	1500.00	125	448
66	198.00	1500.00	140	447
67	201.00	1500.00	131	435
68	204.00	1500.00	124	437
69	207.00	1500.00	125	382
70	210.00	1500.00	131	402
71	213.00	1500.00	132	340
72	216.00	1500.00	124	328
73	219.00	1500.00	137	280
74	222.00	1500.00	142	232
75	225.00	1500.00	125	205
76	228.00	1500.00	146	180
77	231.00	1500.00	127	154
78	234.00	1500.00	136	143
79	237.00	1500.00	149	138
80	240.00	1500.00	133	147
81	243.00	1500.00	139	138
82	246.00	1500.00	147	129
83	249.00	1500.00	131	142
84	252.00	1500.00	113	122
85	255.00	1500.00	121	139
86	258.00	1500.00	100	126
87	261.00	1500.00	118	120
88	264.00	1500.00	102	153
89	267.00	1500.00	97	144
90	270.00	1500.00	118	143
91	273.00	1500.00	128	214
92	276.00	1500.00	128	235
93	279.00	1500.00	116	237
94	282.00	1500.00	144	299
95	285.00	1500.00	122	325
96	288.00	1500.00	129	370
97	291.00	1500.00	129	419
98	294.00	1500.00	121	455
99	297.00	1500.00	103	443
100	300.00	1500.00	130	435
101	303.00	1500.00	108	423
102	306.00	1500.00	104	434
103	309.00	1500.00	108	370
104	312.00	1500.00	104	380
105	315.00	1500.00	116	317
106	318.00	1500.00	128	283
107	321.00	1500.00	101	251
108	324.00	1500.00	113	194
109	327.00	1500.00	125	175
110	330.00	1500.00	134	172
111	333.00	1500.00	126	158
112	336.00	1500.00	122	149
113	339.00	1500.00	124	122
114	342.00	1500.00	142	146
115	345.00	1500.00	138	145
116	348.00	1500.00	134	146
117	351.00	1500.00	139	124
118	354.00	1500.00	133	149
119	357.00	1500.00	144	122
120	360.00	1500.00	137	140
121	363.00	1500.00	160	153
122	366.00	1500.00	179	145
123	369.00	1500.00	134	164
124	372.00	1500.00	147	170
125	375.00	1500.00	140	190
126	378.00	1500.00	141	290
127	381.00	1500.00	121	285
128	384.00	1500.00	134	353
129	387.00	1500.00	116	370
130	390.00	1500.00	111	390
131	393.00	1500.00	101	397
132	396.00	1500.00	111	420
133	399.00	1500.00	91	454
134	402.00	1500.00	107	379
135	405.00	1500.00	106	400
136	408.00	1500.00	116	370
137	411.00	1500.00	141	314
138	414.00	1500.00	124	344
139	417.00	1500.00	115	295
140	420.00	1500.00	124	262
141	423.00	1500.00	146	222
142	426.00	1500.00	115	172
143	429.00	1500.00	123	156
144	432.00	1500.00	120	125
* end: 26/09/2023 06:58:59
