# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 35 12889 639238 7884 3764267737 12924 0.0000000 0.0000000 108.9746090 13.2531250
-1.5000000 60.0 72 13075 648464 7958 3764267801 13147 0.0000000 0.0000000 108.9746090 13.2531250
-1.2500000 60.0 284 13405 668700 8116 3764267865 13689 0.0000000 0.0000000 108.9746090 13.2531250
-1.0000000 60.0 451 13133 706782 7931 3764267930 13584 0.0000000 0.0000000 108.9746090 13.2531250
-0.7500000 60.0 664 13063 717667 7799 3764267994 13727 0.0000000 0.0000000 108.9746090 13.2531250
-0.5000000 60.0 638 13309 688416 7925 3764268058 13947 0.0000000 0.0000000 108.9746090 13.2531250
-0.2500000 60.0 548 13025 684465 7816 3764268122 13573 0.0000000 0.0000000 108.9746090 13.2531250
0.0000000 60.0 334 13015 726341 7815 3764268186 13349 0.0000000 0.0000000 108.9746090 13.2531250
0.2500000 60.0 169 12971 681495 7776 3764268251 13140 0.0000000 0.0000000 108.9746090 13.2531250
0.5000000 60.0 39 13078 671276 8022 3764268315 13117 0.0000000 0.0000000 108.9746090 13.2531250
0.7500000 60.0 85 12746 659683 7869 3764268379 12831 0.0000000 0.0000000 108.9746090 13.2531250
1.0000000 60.0 254 13139 671225 7930 3764268443 13393 0.0000000 0.0000000 108.9746090 13.2531250
1.2500000 60.0 520 13149 647500 7823 3764268507 13669 0.0000000 0.0000000 108.9746090 13.2531250
1.5000000 60.0 611 13207 669713 7809 3764268572 13818 0.0000000 0.0000000 108.9746090 13.2531250
1.7500000 60.0 658 13028 675812 7923 3764268636 13686 0.0000000 0.0000000 108.9746090 13.2531250
