# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 77 11049 670606 8012 3764246562 11126 0.0000000 0.0000000 108.2998050 13.3312500
-1.5000000 60.0 171 10819 709915 7786 3764246626 10990 0.0000000 0.0000000 108.2998050 13.3312500
-1.2500000 60.0 507 11128 660028 7706 3764246690 11635 0.0000000 0.0000000 108.2998050 13.3312500
-1.0000000 60.0 976 10807 697680 7843 3764246754 11783 0.0000000 0.0000000 108.2998050 13.3312500
-0.7500000 60.0 1255 11012 672005 7780 3764246819 12267 0.0000000 0.0000000 108.2998050 13.3312500
-0.5000000 60.0 1269 11034 605712 7903 3764246883 12303 0.0000000 0.0000000 108.2998050 13.3312500
-0.2500000 60.0 1027 10795 625085 7750 3764246947 11822 0.0000000 0.0000000 108.2998050 13.3312500
0.0000000 60.0 646 11062 675368 7742 3764247011 11708 0.0000000 0.0000000 108.2998050 13.3312500
0.2500000 60.0 260 10891 693642 7768 3764247075 11151 0.0000000 0.0000000 108.2998050 13.3312500
0.5000000 60.0 88 10760 668343 7735 3764247139 10848 0.0000000 0.0000000 108.2998050 13.3312500
0.7500000 60.0 193 10537 686018 7962 3764247204 10730 0.0000000 0.0000000 108.2998050 13.3312500
1.0000000 60.0 566 10935 666691 7775 3764247268 11501 0.0000000 0.0000000 108.2998050 13.3312500
1.2500000 60.0 983 10790 644015 7851 3764247332 11773 0.0000000 0.0000000 108.2998050 13.3312500
1.5000000 60.0 1226 11067 616243 7922 3764247396 12293 0.0000000 0.0000000 108.2998050 13.3312500
1.7500000 60.0 1381 10913 613640 7709 3764247460 12294 0.0000000 0.0000000 108.2998050 13.3312500
