# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 54 12076 629480 7741 3764270090 12130 0.0000000 0.0000000 109.0502930 13.9687500
-1.5000000 60.0 117 11975 736351 7952 3764270154 12092 0.0000000 0.0000000 109.0502930 13.9687500
-1.2500000 60.0 429 12023 669469 7922 3764270218 12452 0.0000000 0.0000000 109.0502930 13.9687500
-1.0000000 60.0 834 11984 656579 7828 3764270283 12818 0.0000000 0.0000000 109.0502930 13.9687500
-0.7500000 60.0 1056 11812 662844 7933 3764270347 12868 0.0000000 0.0000000 109.0502930 13.9687500
-0.5000000 60.0 1189 11862 622809 7897 3764270411 13051 0.0000000 0.0000000 109.0502930 13.9687500
-0.2500000 60.0 992 11844 648598 7834 3764270475 12836 0.0000000 0.0000000 109.0502930 13.9687500
0.0000000 60.0 528 11932 671696 7911 3764270539 12460 0.0000000 0.0000000 109.0502930 13.9687500
0.2500000 60.0 244 12159 707586 7946 3764270603 12403 0.0000000 0.0000000 109.0502930 13.9687500
0.5000000 60.0 64 12149 709269 7935 3764270668 12213 0.0000000 0.0000000 109.0502930 13.9687500
0.7500000 60.0 153 12013 705397 7752 3764270732 12166 0.0000000 0.0000000 109.0502930 13.9687500
1.0000000 60.0 403 12190 679208 7746 3764270796 12593 0.0000000 0.0000000 109.0502930 13.9687500
1.2500000 60.0 842 11982 638185 7907 3764270860 12824 0.0000000 0.0000000 109.0502930 13.9687500
1.5000000 60.0 1118 11999 617944 8079 3764270924 13117 0.0000000 0.0000000 109.0502930 13.9687500
1.7500000 60.0 1161 11896 632161 7979 3764270989 13057 0.0000000 0.0000000 109.0502930 13.9687500
