# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 151 7241 618037 7895 3764255971 7392 0.0000000 0.0000000 108.6000980 13.8437500
-1.5000000 60.0 299 7457 617830 7770 3764256036 7756 0.0000000 0.0000000 108.6000980 13.8437500
-1.2500000 60.0 997 7199 623134 7769 3764256100 8196 0.0000000 0.0000000 108.6000980 13.8437500
-1.0000000 60.0 1941 7309 610290 7870 3764256164 9250 0.0000000 0.0000000 108.6000980 13.8437500
-0.7500000 60.0 2785 7144 621581 7724 3764256228 9929 0.0000000 0.0000000 108.6000980 13.8437500
-0.5000000 60.0 2961 7345 593419 7862 3764256292 10306 0.0000000 0.0000000 108.6000980 13.8437500
-0.2500000 60.0 2366 7236 534821 7943 3764256357 9602 0.0000000 0.0000000 108.6000980 13.8437500
0.0000000 60.0 1559 7216 685136 7867 3764256421 8775 0.0000000 0.0000000 108.6000980 13.8437500
0.2500000 60.0 563 7538 687824 7868 3764256485 8101 0.0000000 0.0000000 108.6000980 13.8437500
0.5000000 60.0 151 7448 674704 7934 3764256549 7599 0.0000000 0.0000000 108.6000980 13.8437500
0.7500000 60.0 342 7257 632375 7988 3764256613 7599 0.0000000 0.0000000 108.6000980 13.8437500
1.0000000 60.0 1058 7153 622601 7794 3764256677 8211 0.0000000 0.0000000 108.6000980 13.8437500
1.2500000 60.0 2026 7232 613479 7970 3764256742 9258 0.0000000 0.0000000 108.6000980 13.8437500
1.5000000 60.0 2820 7111 612346 7731 3764256806 9931 0.0000000 0.0000000 108.6000980 13.8437500
1.7500000 60.0 2921 7335 609406 7941 3764256870 10256 0.0000000 0.0000000 108.6000980 13.8437500
