* begin:	19.06.2021 17:40:04
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF1+2_weak_1h.cfg
*
* no cfg file, sc file created manually
* 0	1.1800000	60.0	10840	8785	376183	33809	3706965608	19625	0.0000000	0.0000000
* Date: 19.06.2021	Time: 18:40
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.006000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.01	21	57
1	1.00	3600.01	35	116
2	2.00	3600.01	39	142
3	3.00	3600.01	30	124
4	4.00	3600.01	36	112
5	5.00	3600.01	22	86
6	6.00	3600.01	37	119
7	7.00	3600.01	36	87
8	8.00	3600.01	42	78
9	9.00	3600.01	37	85
10	10.00	3600.01	38	89
11	11.00	3600.01	31	85
12	12.00	3600.01	30	98
13	13.00	3600.01	40	123
14	14.00	3600.01	30	129
15	15.00	3600.01	34	138
16	16.00	3600.01	37	142
17	17.00	3600.01	32	139
18	18.00	3600.01	35	145
19	19.00	3600.01	33	129
20	20.00	3600.01	27	101
21	21.00	3600.01	45	116
22	22.00	3600.01	34	103
23	23.00	3600.01	24	91
24	24.00	3600.01	26	109
25	25.00	3600.01	23	90
26	26.00	3600.01	40	92
27	27.00	3600.01	34	90
28	28.00	3600.01	36	98
29	29.00	3600.01	32	113
30	30.00	3600.01	38	101
31	31.00	3600.01	43	123
32	32.00	3600.01	44	144
33	33.00	3600.01	36	115
34	34.00	3600.01	34	123
35	35.00	3600.01	33	114
36	36.00	3600.01	27	127
37	37.00	3600.01	29	112
38	38.00	3600.01	30	112
39	39.00	3600.01	26	107
40	40.00	3600.01	34	103
41	41.00	3600.01	38	103
42	42.00	3600.01	48	108
43	43.00	3600.01	44	117
44	44.00	3600.01	46	108
45	45.00	3600.01	36	109
46	46.00	3600.01	36	117
47	47.00	3600.01	37	105
48	48.00	3600.01	31	117
49	49.00	3600.01	43	94
50	50.00	3600.01	38	142
51	51.00	3600.01	33	108
52	52.00	3600.01	40	114
53	53.00	3600.01	27	105
54	54.00	3600.01	35	115
55	55.00	3600.01	47	114
56	56.00	3600.01	41	112
57	57.00	3600.01	36	115
58	58.00	3600.01	38	109
59	59.00	3600.01	34	108
60	60.00	3600.01	37	122
61	61.00	3600.01	48	112
62	62.00	3600.01	36	108
63	63.00	3600.01	27	110
64	64.00	3600.01	35	139
65	65.00	3600.01	34	108
66	66.00	3600.01	40	120
67	67.00	3600.01	44	111
68	68.00	3600.01	43	113
69	69.00	3600.01	32	94
70	70.00	3600.01	36	104
71	71.00	3600.01	37	110
72	72.00	3600.01	32	94
73	73.00	3600.01	27	114
74	74.00	3600.01	29	96
75	75.00	3600.01	38	109
76	76.00	3600.01	57	116
77	77.00	3600.01	31	117
78	78.00	3600.01	27	135
79	79.00	3600.01	25	108
80	80.00	3600.01	44	111
81	81.00	3600.01	34	109
82	82.00	3600.01	43	92
83	83.00	3600.01	41	98
84	84.00	3600.01	30	78
85	85.00	3600.01	35	95
86	86.00	3600.01	42	107
87	87.00	3600.01	36	97
88	88.00	3600.01	40	110
89	89.00	3600.01	33	122
90	90.00	3600.01	39	125
91	91.00	3600.01	28	109
92	92.00	3600.01	33	134
93	93.00	3600.01	46	129
94	94.00	3600.01	40	119
95	95.00	3600.01	40	128
96	96.00	3600.01	32	121
97	97.00	3600.01	38	100
98	98.00	3600.01	43	98
99	99.00	3600.01	31	104
100	100.00	3600.01	41	113
101	101.00	3600.01	52	76
102	102.00	3600.01	35	84
103	103.00	3600.01	26	90
104	104.00	3600.01	30	88
105	105.00	3600.01	34	105
106	106.00	3600.01	34	143
