#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-0.197754 20.0 684 2760 127534 1766 3776155732 5210 0.000000 0.000000
0.000000 20.0 625 3147 125484 1495 3776155759 5267 0.000000 0.000000
0.186768 20.0 545 3679 123601 1184 3776155785 5408 0.000000 0.000000
0.395508 20.0 407 4426 124822 683 3776155812 5516 0.000000 0.000000
0.604248 20.0 289 4875 124871 396 3776155839 5560 0.000000 0.000000
0.791016 20.0 236 4991 124584 301 3776155866 5528 0.000000 0.000000
0.988769 20.0 269 4692 123602 525 3776155893 5486 0.000000 0.000000
1.197510 20.0 349 4116 123780 1045 3776155919 5510 0.000000 0.000000
1.395264 20.0 554 3342 124351 1499 3776155946 5395 0.000000 0.000000
1.604004 20.0 660 2783 124422 1892 3776155973 5335 0.000000 0.000000
1.801758 20.0 661 2689 124877 1865 3776156000 5215 0.000000 0.000000
1.988525 20.0 653 2993 124827 1618 3776156027 5264 0.000000 0.000000
2.208252 20.0 546 3535 124560 1249 3776156053 5330 0.000000 0.000000
2.395020 20.0 411 4303 123354 758 3776156080 5472 0.000000 0.000000
2.592773 20.0 307 4839 124251 387 3776156107 5533 0.000000 0.000000
2.801514 20.0 262 5056 123854 327 3776156134 5645 0.000000 0.000000
2.999268 20.0 233 4586 124621 503 3776156160 5322 0.000000 0.000000
