#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-0.197754 20.0 686 2983 125109 1999 3776148843 5668 0.000000 0.000000
0.000000 20.0 715 2951 126612 2051 3776148869 5717 0.000000 0.000000
0.186768 20.0 697 3223 122401 1764 3776148896 5684 0.000000 0.000000
0.384522 20.0 568 3915 123452 1330 3776148923 5813 0.000000 0.000000
0.604248 20.0 416 4834 124020 720 3776148950 5970 0.000000 0.000000
0.802002 20.0 325 5244 123519 395 3776148977 5964 0.000000 0.000000
0.999756 20.0 256 5364 127353 362 3776149004 5982 0.000000 0.000000
1.197510 20.0 307 5080 127516 620 3776149030 6007 0.000000 0.000000
1.395264 20.0 423 4327 126147 1218 3776149057 5968 0.000000 0.000000
1.593018 20.0 567 3507 124554 1737 3776149084 5811 0.000000 0.000000
1.801758 20.0 692 2874 124454 1960 3776149111 5526 0.000000 0.000000
1.999512 20.0 771 2775 123972 2052 3776149138 5598 0.000000 0.000000
2.197266 20.0 700 3377 124498 1641 3776149164 5718 0.000000 0.000000
2.384033 20.0 543 3987 124121 1231 3776149191 5761 0.000000 0.000000
2.603760 20.0 382 4817 125234 655 3776149218 5854 0.000000 0.000000
2.801514 20.0 295 5307 124242 343 3776149245 5945 0.000000 0.000000
2.988281 20.0 249 5368 124569 352 3776149272 5969 0.000000 0.000000
