# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.505127 20.0 5358 10064 157645 1 3796008369 15422 0.000000 0.000000
-1.395264 20.0 4235 11137 157790 2 3796008395 15372 0.000000 0.000000
-1.318359 20.0 3296 12040 157988 2 3796008421 15336 0.000000 0.000000
-1.241455 20.0 2590 12801 157767 5 3796008447 15391 0.000000 0.000000
-1.153565 20.0 2223 13307 154852 3 3796008473 15530 0.000000 0.000000
-1.054688 20.0 1915 13491 154595 1 3796008499 15406 0.000000 0.000000
-0.955811 20.0 1958 13243 154598 6 3796008525 15201 0.000000 0.000000
-0.867920 20.0 2297 13076 154686 2 3796008552 15373 0.000000 0.000000
-0.780029 20.0 2740 12321 155078 2 3796008578 15061 0.000000 0.000000
-0.703125 20.0 3756 11709 154705 0 3796008604 15465 0.000000 0.000000
-0.604248 20.0 4649 10758 154673 3 3796008630 15407 0.000000 0.000000
-0.516357 20.0 5770 9581 154392 1 3796008656 15351 0.000000 0.000000
-0.417480 20.0 7013 8493 154930 3 3796008682 15506 0.000000 0.000000
-0.329590 20.0 7753 7638 154729 5 3796008708 15391 0.000000 0.000000
-0.241699 20.0 8604 6683 154792 4 3796008734 15287 0.000000 0.000000
-0.175781 20.0 9421 6072 155018 3 3796008761 15493 0.000000 0.000000
-0.054932 20.0 9642 5810 154819 1 3796008787 15452 0.000000 0.000000
0.043945 20.0 9844 5815 154200 5 3796008813 15659 0.000000 0.000000
0.120850 20.0 9504 6091 154149 4 3796008839 15595 0.000000 0.000000
0.208740 20.0 9012 6482 153974 2 3796008865 15494 0.000000 0.000000
0.285645 20.0 8422 6973 154273 3 3796008891 15395 0.000000 0.000000
0.395508 20.0 7389 7948 154233 2 3796008917 15337 0.000000 0.000000
0.461426 20.0 6372 9034 154249 5 3796008943 15406 0.000000 0.000000
0.571289 20.0 5217 10087 154322 3 3796008970 15304 0.000000 0.000000
0.659180 20.0 4253 11385 154224 2 3796008996 15638 0.000000 0.000000
0.747070 20.0 3290 12074 154069 1 3796009022 15364 0.000000 0.000000
0.834961 20.0 2556 12911 141971 3 3796009048 15467 0.000000 0.000000
0.922852 20.0 2070 13282 132525 3 3796009074 15352 0.000000 0.000000
1.010742 20.0 1918 13732 132990 1 3796009100 15650 0.000000 0.000000
1.109619 20.0 2004 13532 132851 3 3796009126 15536 0.000000 0.000000
1.186523 20.0 2309 13272 135106 0 3796009153 15581 0.000000 0.000000
1.285400 20.0 2886 12371 134836 1 3796009179 15257 0.000000 0.000000
1.384277 20.0 3932 11562 134317 5 3796009205 15494 0.000000 0.000000
1.472168 20.0 4834 10570 133900 3 3796009231 15404 0.000000 0.000000
1.549072 20.0 5866 9291 134514 1 3796009257 15157 0.000000 0.000000
