# Coil O-Beam err ps_pos
-1.4000000 0.0094778 0.0016181 -0.2197270
-1.2000000 0.0039483 0.0013747 -0.2197270
-1.0000000 -0.0015938 0.0010697 -0.2197270
-0.8000000 -0.0056888 0.0007403 -0.2197270
-0.6000000 -0.0092469 0.0004202 -0.2197270
-0.4000000 -0.0071046 0.0006254 -0.2197270
-0.2000000 -0.0016688 0.0010063 -0.2197270
0.0000000 -0.0001990 0.0012188 -0.2197270
0.2000000 0.0080196 0.0015457 -0.2197270
0.4000000 0.0151806 0.0017608 -0.2197270
0.6000000 0.0135698 0.0017516 -0.2197270
0.8000000 0.0084985 0.0016019 -0.2197270
1.0000000 0.0075040 0.0014810 -0.2197270
1.2000000 -0.0000658 0.0011268 -0.2197270
1.4000000 -0.0057456 0.0007502 -0.2197270
