# Coil O-Beam err ps_pos
-1.4000000 0.0600723 0.0036702 0.5493160
-1.2000000 0.0423802 0.0031732 0.5493160
-1.0000000 0.0206626 0.0023531 0.5493160
-0.8000000 0.0072602 0.0015571 0.5493160
-0.6000000 0.0022431 0.0010296 0.5493160
-0.4000000 0.0055113 0.0012775 0.5493160
-0.2000000 0.0207778 0.0021572 0.5493160
0.0000000 0.0401051 0.0029133 0.5493160
0.2000000 0.0565026 0.0034937 0.5493160
0.4000000 0.0755288 0.0040552 0.5493160
0.6000000 0.0683511 0.0038859 0.5493160
0.8000000 0.0619097 0.0037362 0.5493160
1.0000000 0.0450816 0.0032247 0.5493160
1.2000000 0.0234786 0.0024688 0.5493160
1.4000000 0.0113087 0.0017583 0.5493160
