# Coil O-Beam err ps_pos
-1.4000000 0.0826759 0.0043120 0.6921390
-1.2000000 0.0593724 0.0036613 0.6921390
-1.0000000 0.0296415 0.0027200 0.6921390
-0.8000000 0.0103043 0.0017561 0.6921390
-0.6000000 0.0009236 0.0009694 0.6921390
-0.4000000 0.0053013 0.0013389 0.6921390
-0.2000000 0.0277017 0.0024870 0.6921390
0.0000000 0.0547485 0.0033857 0.6921390
0.2000000 0.0782142 0.0041382 0.6921390
0.4000000 0.0930987 0.0045251 0.6921390
0.6000000 0.1034886 0.0046926 0.6921390
0.8000000 0.0811015 0.0042814 0.6921390
1.0000000 0.0620090 0.0037344 0.6921390
1.2000000 0.0332930 0.0028134 0.6921390
1.4000000 0.0163605 0.0020158 0.6921390
