# Coil O-Beam err ps_pos
-1.4000000 0.0691821 0.0038488 -0.7470700
-1.2000000 0.0402879 0.0030804 -0.7470700
-1.0000000 0.0253345 0.0023952 -0.7470700
-0.8000000 0.0089885 0.0015819 -0.7470700
-0.6000000 0.0029585 0.0010487 -0.7470700
-0.4000000 0.0033866 0.0012325 -0.7470700
-0.2000000 0.0118723 0.0019517 -0.7470700
0.0000000 0.0339322 0.0028703 -0.7470700
0.2000000 0.0568614 0.0035611 -0.7470700
0.4000000 0.0615077 0.0037861 -0.7470700
0.6000000 0.0660594 0.0038957 -0.7470700
0.8000000 0.0550712 0.0035942 -0.7470700
1.0000000 0.0389070 0.0030593 -0.7470700
1.2000000 0.0255661 0.0024317 -0.7470700
1.4000000 0.0095656 0.0016147 -0.7470700
