# Coil O-Beam err ps_pos
-1.4000000 0.0149975 0.0016176 0.1647950
-1.2000000 0.0132107 0.0014659 0.1647950
-1.0000000 0.0029738 0.0010814 0.1647950
-0.8000000 -0.0007802 0.0007665 0.1647950
-0.6000000 -0.0049489 0.0004163 0.1647950
-0.4000000 -0.0022757 0.0005901 0.1647950
-0.2000000 0.0037444 0.0009675 0.1647950
0.0000000 0.0104061 0.0013026 0.1647950
0.2000000 0.0197759 0.0016201 0.1647950
0.4000000 0.0186527 0.0016903 0.1647950
0.6000000 0.0201525 0.0017437 0.1647950
0.8000000 0.0168973 0.0016562 0.1647950
1.0000000 0.0126134 0.0014744 0.1647950
1.2000000 0.0046497 0.0011449 0.1647950
1.4000000 0.0016626 0.0008653 0.1647950
