# Coil O-Beam err ps_pos
-1.4000000 0.1038678 0.0049701 1.0656740
-1.2000000 0.0721309 0.0041596 1.0656740
-1.0000000 0.0456919 0.0032912 1.0656740
-0.8000000 0.0176412 0.0021426 1.0656740
-0.6000000 0.0026191 0.0011267 1.0656740
-0.4000000 0.0121399 0.0017761 1.0656740
-0.2000000 0.0347890 0.0028774 1.0656740
0.0000000 0.0668274 0.0039308 1.0656740
0.2000000 0.1060795 0.0049157 1.0656740
0.4000000 0.1268850 0.0053498 1.0656740
0.6000000 0.1365339 0.0055781 1.0656740
0.8000000 0.1237579 0.0052399 1.0656740
1.0000000 0.0890929 0.0045272 1.0656740
1.2000000 0.0577952 0.0035959 1.0656740
1.4000000 0.0218839 0.0023240 1.0656740
